,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
3727,2.934782608695652,2410.0,-1.7065217391304348,1983.0,2029.0,2.4347826086956523,28696.2890625,711.0,79026.31578947355,119.23780487804879,-3911.0,3.0,3.0,10560127.0,9.181929181929181,1701.0,127.7439024390244,-4190.0,-51.85975609756098,711.0,0.012654012654012677,0.012654012654012677,-116.0,0.5550239234449761,264.0,-4.842105263157895,1012.0,1.263157894736842,4.177718487169046
3728,3.0652173913043477,2416.0,-1.7717391304347825,1971.0,2028.0,2.4456521739130435,28701.171875,710.0,81899.99999999984,115.06097560975611,-3774.0,3.0,3.0,10560287.0,9.186813186813186,1878.0,125.21341463414635,-4107.0,-57.25609756097562,710.0,0.012210012210012234,0.012210012210012234,-96.0,0.4593301435406698,256.0,-4.765550239234449,996.0,1.2248803827751196,4.303002644437257
3729,3.0978260869565215,2417.0,-1.7826086956521738,1968.0,1994.0,2.8152173913043477,28706.0546875,708.0,88323.5294117645,112.89634146341464,-3703.0,3.0,3.0,10560447.0,9.191697191697191,2070.0,121.95121951219514,-4000.0,-63.10975609756098,708.0,0.01132201132201135,0.011322011322011348,-168.0,0.8038277511961722,268.0,-4.784688995215311,1000.0,1.2822966507177034,4.549688911029583
3730,3.282608695652174,2423.0,-1.8478260869565217,1951.0,1962.0,3.1630434782608696,28710.9375,712.0,76347.45762711852,109.75609756097562,-3600.0,3.0,3.0,10560607.0,9.196581196581196,2182.0,118.71951219512196,-3894.0,-66.52439024390245,712.0,0.013098013098013119,0.013098013098013117,-280.0,1.339712918660287,340.0,-4.784688995215311,1000.0,1.6267942583732056,4.9188235526167166
3731,3.3152173913043477,2414.0,-1.75,1948.0,1963.0,3.152173913043478,28715.8203125,710.0,81899.99999999984,104.81707317073172,-3438.0,3.0,3.0,10560767.0,9.2014652014652,2174.0,115.42682926829269,-3786.0,-66.28048780487805,710.0,0.012210012210012234,0.012210012210012234,-312.0,1.492822966507177,336.0,-4.631578947368421,968.0,1.6076555023923444,4.897894111725838
3732,3.5,2406.0,-1.6630434782608696,1931.0,1940.0,3.402173913043478,28720.703125,710.0,81899.99999999984,100.57926829268294,-3299.0,3.0,3.0,10560927.0,9.206349206349206,2321.0,109.17682926829269,-3581.0,-70.76219512195122,710.0,0.012210012210012234,0.012210012210012234,-312.0,1.492822966507177,396.0,-4.669856459330143,976.0,1.894736842105263,5.156597807196096
3733,3.641304347826087,2403.0,-1.6304347826086956,1918.0,1945.0,3.3478260869565215,28725.5859375,709.0,84990.56603773567,96.06707317073172,-3151.0,3.0,3.0,10561087.0,9.21123321123321,2323.0,104.39024390243904,-3424.0,-70.82317073170732,709.0,0.011766011766011792,0.01176601176601179,-316.0,1.5119617224880382,432.0,-4.708133971291866,984.0,2.0669856459330145,5.208200691442683
3734,3.760869565217391,2410.0,-1.7065217391304348,1907.0,1938.0,3.4239130434782608,28730.46875,709.0,84990.56603773567,91.58536585365854,-3004.0,3.0,3.0,10561247.0,9.216117216117215,2258.0,101.25000000000001,-3321.0,-68.84146341463415,709.0,0.011766011766011792,0.01176601176601179,-280.0,1.339712918660287,444.0,-4.6124401913875595,964.0,2.124401913875598,5.364656266901336
3735,3.934782608695652,2423.0,-1.8478260869565217,1891.0,1917.0,3.652173913043478,28735.3515625,711.0,79026.31578947355,87.40853658536587,-2867.0,3.0,3.0,10561407.0,9.22100122100122,2268.0,97.22560975609757,-3189.0,-69.14634146341464,711.0,0.012654012654012677,0.012654012654012677,-380.0,1.8181818181818181,492.0,-4.822966507177033,1008.0,2.354066985645933,5.67761831373386
3736,4.076086956521739,2424.0,-1.858695652173913,1878.0,1896.0,3.8804347826086953,28740.234375,711.0,79026.31578947355,83.17073170731707,-2728.0,3.0,3.0,10561567.0,9.225885225885225,2159.0,92.83536585365854,-3045.0,-65.82317073170732,711.0,0.012654012654012677,0.012654012654012677,-436.0,2.0861244019138754,524.0,-4.9952153110047846,1044.0,2.5071770334928227,5.926804240618738
