,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
4940,1986.0,3.25,1954.0,2.902173913043478,1242.0,10.989130434782608,139804.6875,711.0,79026.31578947355,-1.676829268292683,55.0,3.0,3.0,4.102564102564102,3963680.0,1.829268292682927,-5.0,0.15243902439024393,-60.0,0.012654012654012677,711.0,0.012654012654012677,-1992.0,9.531100478468899,320.0,0.6124401913875598,-128.0,1.5311004784688995,11.821425511934484
4941,1989.0,3.260869565217391,1953.0,2.869565217391304,1245.0,10.956521739130434,139809.5703125,708.0,88323.5294117645,-1.829268292682927,60.0,3.0,3.0,4.107448107448107,3963840.0,1.6158536585365855,-5.0,0.15243902439024393,-53.0,0.011322011322011348,708.0,0.01132201132201135,-1992.0,9.531100478468899,336.0,0.5741626794258373,-120.0,1.6076555023923444,11.786137767659975
4942,1987.0,3.293478260869565,1950.0,2.891304347826087,1243.0,10.978260869565217,139814.453125,711.0,79026.31578947355,-1.6463414634146343,54.0,3.0,3.0,4.112332112332112,3964000.0,1.6158536585365855,-11.0,0.3353658536585366,-53.0,0.012654012654012677,711.0,0.012654012654012677,-2000.0,9.569377990430622,336.0,0.631578947368421,-132.0,1.6076555023923444,11.820695901968094
4943,1990.0,3.2282608695652173,1956.0,2.858695652173913,1245.0,10.956521739130434,139819.3359375,709.0,84990.56603773567,-1.2195121951219514,40.0,3.0,3.0,4.117216117216117,3964160.0,1.707317073170732,-7.0,0.2134146341463415,-56.0,0.01176601176601179,709.0,0.011766011766011792,-1996.0,9.55023923444976,340.0,0.631578947368421,-132.0,1.6267942583732056,11.774513904775933
4944,1992.0,3.25,1954.0,2.8369565217391304,1245.0,10.956521739130434,139824.21875,711.0,79026.31578947355,-1.4634146341463417,48.0,3.0,3.0,4.122100122100122,3964320.0,1.402439024390244,-9.0,0.27439024390243905,-46.0,0.012654012654012677,711.0,0.012654012654012677,-1984.0,9.492822966507177,344.0,0.5933014354066986,-124.0,1.645933014354067,11.775236342692914
4945,1991.0,3.434782608695652,1937.0,2.8478260869565215,1246.0,10.945652173913043,139829.1015625,708.0,88323.5294117645,-1.3719512195121952,45.0,3.0,3.0,4.126984126984127,3964480.0,1.4939024390243905,-4.0,0.12195121951219513,-49.0,0.011322011322011348,708.0,0.01132201132201135,-2004.0,9.588516746411482,348.0,0.6124401913875598,-128.0,1.6650717703349283,11.820116179752022
4946,1996.0,3.402173913043478,1940.0,2.793478260869565,1240.0,11.01086956521739,139833.984375,710.0,81899.99999999984,-1.2195121951219514,40.0,3.0,3.0,4.131868131868132,3964640.0,1.7378048780487807,-14.0,0.426829268292683,-57.0,0.012210012210012234,710.0,0.012210012210012234,-2008.0,9.607655502392344,340.0,0.6507177033492823,-136.0,1.6267942583732056,11.858227384848675
4947,1989.0,3.402173913043478,1940.0,2.869565217391304,1245.0,10.956521739130434,139838.8671875,707.0,91928.57142857119,-0.9756097560975611,32.0,3.0,3.0,4.136752136752137,3964800.0,1.6158536585365855,-8.0,0.24390243902439027,-53.0,0.010878010878010906,707.0,0.010878010878010906,-2012.0,9.626794258373206,356.0,0.6124401913875598,-128.0,1.7033492822966507,11.826012028215317
4948,1993.0,3.3043478260869565,1949.0,2.8260869565217392,1241.0,11.0,139843.75,707.0,91928.57142857119,-0.7926829268292683,26.0,3.0,3.0,4.141636141636142,3964960.0,1.6463414634146343,-6.0,0.1829268292682927,-54.0,0.010878010878010906,707.0,0.010878010878010906,-2008.0,9.607655502392344,344.0,0.6507177033492823,-136.0,1.645933014354067,11.82816477910195
4949,1991.0,3.282608695652174,1951.0,2.8478260869565215,1244.0,10.967391304347826,139848.6328125,711.0,79026.31578947355,-0.5182926829268293,17.0,3.0,3.0,4.146520146520147,3965120.0,1.676829268292683,-17.0,0.5182926829268293,-55.0,0.012654012654012677,711.0,0.012654012654012677,-1996.0,9.55023923444976,360.0,0.631578947368421,-132.0,1.7224880382775118,11.797004081249005
4950,1988.0,3.282608695652174,1951.0,2.880434782608696,1243.0,10.978260869565217,139853.515625,710.0,81899.99999999984,-0.5487804878048781,18.0,3.0,3.0,4.151404151404152,3965280.0,1.7378048780487807,-13.0,0.39634146341463417,-57.0,0.012210012210012234,710.0,0.012210012210012234,-2000.0,9.569377990430622,344.0,0.6507177033492823,-136.0,1.645933014354067,11.815017397611403
4951,1985.0,3.282608695652174,1951.0,2.9130434782608696,1242.0,10.989130434782608,139858.3984375,711.0,79026.31578947355,-0.3353658536585366,11.0,3.0,3.0,4.156288156288157,3965440.0,1.4329268292682928,-2.0,0.06097560975609757,-47.0,0.012654012654012677,711.0,0.012654012654012677,-1988.0,9.511961722488039,356.0,0.5741626794258373,-120.0,1.7033492822966507,11.833103137709687
4952,1980.0,3.25,1954.0,2.967391304347826,1242.0,10.989130434782608,139863.28125,710.0,81899.99999999984,0.12195121951219513,-4.0,3.0,3.0,4.1611721611721615,3965600.0,1.4329268292682928,-9.0,0.27439024390243905,-47.0,0.012210012210012234,710.0,0.012210012210012234,-1992.0,9.531100478468899,360.0,0.708133971291866,-148.0,1.7224880382775118,11.83760528425342
4953,1987.0,3.3152173913043477,1948.0,2.891304347826087,1237.0,11.043478260869565,139868.1640625,712.0,76347.45762711852,0.12195121951219513,-4.0,3.0,3.0,4.166056166056166,3965760.0,1.3109756097560976,-13.0,0.39634146341463417,-43.0,0.013098013098013117,712.0,0.013098013098013119,-1996.0,9.55023923444976,356.0,0.708133971291866,-148.0,1.7033492822966507,11.887334406066968
4954,1989.0,3.3478260869565215,1945.0,2.869565217391304,1242.0,10.989130434782608,139873.046875,711.0,79026.31578947355,0.39634146341463417,-13.0,3.0,3.0,4.170940170940171,3965920.0,1.128048780487805,-15.0,0.4573170731707317,-37.0,0.012654012654012677,711.0,0.012654012654012677,-1992.0,9.531100478468899,372.0,0.6507177033492823,-136.0,1.7799043062200957,11.840748783672172
4955,1987.0,3.358695652173913,1944.0,2.891304347826087,1239.0,11.021739130434783,139877.9296875,710.0,81899.99999999984,0.701219512195122,-23.0,3.0,3.0,4.175824175824176,3966080.0,1.0975609756097562,-12.0,0.3658536585365854,-36.0,0.012210012210012234,710.0,0.012210012210012234,-2004.0,9.588516746411482,372.0,0.5550239234449761,-116.0,1.7799043062200957,11.879360705654461
4956,1979.0,3.293478260869565,1950.0,2.9782608695652173,1239.0,11.021739130434783,139882.8125,711.0,79026.31578947355,0.5487804878048781,-18.0,3.0,3.0,4.180708180708181,3966240.0,1.0060975609756098,-18.0,0.5487804878048781,-33.0,0.012654012654012677,711.0,0.012654012654012677,-2020.0,9.665071770334928,348.0,0.6507177033492823,-136.0,1.6650717703349283,11.882582645256925
4957,1989.0,3.282608695652174,1951.0,2.869565217391304,1234.0,11.076086956521738,139887.6953125,712.0,76347.45762711852,0.7317073170731708,-24.0,3.0,3.0,4.185592185592186,3966400.0,1.128048780487805,-30.0,0.9146341463414634,-37.0,0.013098013098013117,712.0,0.013098013098013119,-2000.0,9.569377990430622,364.0,0.6507177033492823,-136.0,1.7416267942583732,11.90334518755397
4958,1989.0,3.3804347826086953,1942.0,2.869565217391304,1241.0,11.0,139892.578125,712.0,76347.45762711852,0.9756097560975611,-32.0,3.0,3.0,4.190476190476191,3966560.0,0.7926829268292683,-28.0,0.853658536585366,-26.0,0.013098013098013117,712.0,0.013098013098013119,-2004.0,9.588516746411482,348.0,0.6889952153110047,-144.0,1.6650717703349283,11.860090381457162
4959,1987.0,3.260869565217391,1953.0,2.891304347826087,1240.0,11.01086956521739,139897.4609375,708.0,88323.5294117645,1.2195121951219514,-40.0,3.0,3.0,4.1953601953601956,3966720.0,0.8841463414634148,-34.0,1.0365853658536586,-29.0,0.011322011322011348,708.0,0.01132201132201135,-2016.0,9.645933014354066,344.0,0.6698564593301435,-140.0,1.645933014354067,11.84196604180867
4960,1983.0,3.293478260869565,1950.0,2.934782608695652,1241.0,11.0,139902.34375,711.0,79026.31578947355,1.3719512195121952,-45.0,3.0,3.0,4.2002442002442,3966880.0,0.7926829268292683,-37.0,1.128048780487805,-26.0,0.012654012654012677,711.0,0.012654012654012677,-2012.0,9.626794258373206,344.0,0.7272727272727273,-152.0,1.645933014354067,11.851579979695655
4961,1980.0,3.3152173913043477,1948.0,2.967391304347826,1241.0,11.0,139907.2265625,711.0,79026.31578947355,1.3109756097560976,-43.0,3.0,3.0,4.205128205128205,3967040.0,0.7621951219512196,-51.0,1.5548780487804879,-25.0,0.012654012654012677,711.0,0.012654012654012677,-1996.0,9.55023923444976,352.0,0.7464114832535885,-156.0,1.6842105263157894,11.865752294091003
4962,1978.0,3.2282608695652173,1956.0,2.9891304347826084,1241.0,11.0,139912.109375,708.0,88323.5294117645,1.5548780487804879,-51.0,3.0,3.0,4.21001221001221,3967200.0,0.8231707317073171,-48.0,1.4634146341463417,-27.0,0.011322011322011348,708.0,0.01132201132201135,-1988.0,9.511961722488039,336.0,0.7464114832535885,-156.0,1.6076555023923444,11.847217774570941
4963,1982.0,3.3043478260869565,1949.0,2.9456521739130435,1245.0,10.956521739130434,139916.9921875,709.0,84990.56603773567,1.5243902439024393,-50.0,3.0,3.0,4.214896214896215,3967360.0,1.0060975609756098,-60.0,1.829268292682927,-33.0,0.01176601176601179,709.0,0.011766011766011792,-1988.0,9.511961722488039,324.0,0.708133971291866,-148.0,1.5502392344497606,11.81697718985198
4964,1981.0,3.217391304347826,1957.0,2.9565217391304346,1242.0,10.989130434782608,139921.875,708.0,88323.5294117645,1.5853658536585367,-52.0,3.0,3.0,4.21978021978022,3967520.0,0.6707317073170732,-66.0,2.0121951219512195,-22.0,0.011322011322011348,708.0,0.01132201132201135,-1992.0,9.531100478468899,328.0,0.6889952153110047,-144.0,1.569377990430622,11.825972066257776
4965,1978.0,3.184782608695652,1960.0,2.9891304347826084,1244.0,10.967391304347826,139926.7578125,711.0,79026.31578947355,1.7378048780487807,-57.0,3.0,3.0,4.224664224664225,3967680.0,0.7621951219512196,-52.0,1.5853658536585367,-25.0,0.012654012654012677,711.0,0.012654012654012677,-1988.0,9.511961722488039,336.0,0.708133971291866,-148.0,1.6076555023923444,11.805143499486919
4966,1979.0,3.1630434782608696,1962.0,2.9782608695652173,1242.0,10.989130434782608,139931.640625,711.0,79026.31578947355,1.7378048780487807,-57.0,3.0,3.0,4.22954822954823,3967840.0,0.5792682926829269,-54.0,1.6463414634146343,-19.0,0.012654012654012677,711.0,0.012654012654012677,-1992.0,9.531100478468899,320.0,0.6507177033492823,-136.0,1.5311004784688995,11.816762228513248
4967,1970.0,3.2282608695652173,1956.0,3.0760869565217392,1247.0,10.934782608695652,139936.5234375,711.0,79026.31578947355,1.7378048780487807,-57.0,3.0,3.0,4.2344322344322345,3968000.0,0.5182926829268293,-44.0,1.3414634146341464,-17.0,0.012654012654012677,711.0,0.012654012654012677,-1996.0,9.55023923444976,324.0,0.7272727272727273,-152.0,1.5502392344497606,11.809041023956265
