,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
7104,2715.0,7.054347826086956,-5.021739130434782,1604.0,2034.0,2.380434782608696,78422.8515625,79026.31578947355,711.0,6.0,-0.1829268292682927,3.0,3.0,11209476.0,14.671550671550671,-0.27439024390243905,10.0,9.0,-0.30487804878048785,0.012654012654012677,0.012654012654012677,711.0,-64.0,0.3062200956937799,1168.0,-8.555023923444976,1788.0,5.588516746411483,8.980431888267454
7105,2718.0,7.0978260869565215,-5.054347826086956,1600.0,2041.0,2.3043478260869565,78427.734375,79026.31578947355,711.0,8.0,-0.24390243902439027,3.0,3.0,11209636.0,14.676434676434676,-0.3658536585365854,3.0,12.0,-0.09146341463414635,0.012654012654012677,0.012654012654012677,711.0,-60.0,0.28708133971291866,1176.0,-8.459330143540669,1768.0,5.626794258373206,9.013078608962763
7106,2720.0,7.054347826086956,-5.076086956521739,1604.0,2037.0,2.3478260869565215,78432.6171875,84990.56603773567,709.0,11.0,-0.3353658536585366,3.0,3.0,11209796.0,14.68131868131868,-0.24390243902439027,4.0,8.0,-0.12195121951219513,0.011766011766011792,0.01176601176601179,709.0,-64.0,0.3062200956937799,1176.0,-8.497607655502392,1776.0,5.626794258373206,9.002375762885121
7107,2718.0,7.054347826086956,-5.054347826086956,1604.0,2037.0,2.3478260869565215,78437.5,76347.45762711852,712.0,2.0,-0.06097560975609757,3.0,3.0,11209956.0,14.686202686202686,-0.30487804878048785,0.0,10.0,0.0,0.013098013098013119,0.013098013098013117,712.0,-84.0,0.4019138755980861,1184.0,-8.497607655502392,1776.0,5.665071770334928,8.990135846197278
7108,2709.0,7.076086956521739,-4.956521739130435,1602.0,2038.0,2.3369565217391304,78442.3828125,84990.56603773567,709.0,1.0,-0.030487804878048783,3.0,3.0,11210116.0,14.69108669108669,-0.39634146341463417,-6.0,13.0,0.1829268292682927,0.011766011766011792,0.01176601176601179,709.0,-60.0,0.28708133971291866,1172.0,-8.516746411483254,1780.0,5.607655502392344,8.949831291774652
7109,2709.0,7.108695652173913,-4.956521739130435,1599.0,2039.0,2.3260869565217392,78447.265625,76347.45762711852,712.0,6.0,-0.1829268292682927,3.0,3.0,11210276.0,14.695970695970695,-0.06097560975609757,-10.0,2.0,0.30487804878048785,0.013098013098013119,0.013098013098013117,712.0,-68.0,0.3253588516746411,1200.0,-8.555023923444976,1788.0,5.741626794258373,8.972811273787578
7110,2723.0,7.076086956521739,-5.108695652173913,1602.0,2042.0,2.293478260869565,78452.1484375,88323.5294117645,708.0,-2.0,0.06097560975609757,3.0,3.0,11210436.0,14.7008547008547,-0.27439024390243905,-22.0,9.0,0.6707317073170732,0.01132201132201135,0.011322011322011348,708.0,-60.0,0.28708133971291866,1188.0,-8.497607655502392,1776.0,5.684210526315789,9.023847317850576
7111,2720.0,7.108695652173913,-5.076086956521739,1599.0,2026.0,2.467391304347826,78457.03125,69299.99999999993,715.0,-4.0,0.12195121951219513,3.0,3.0,11210596.0,14.705738705738705,-0.3353658536585366,-37.0,11.0,1.128048780487805,0.014430014430014446,0.014430014430014446,715.0,-64.0,0.3062200956937799,1192.0,-8.574162679425838,1792.0,5.70334928229665,9.076796379459974
7112,2718.0,7.010869565217391,-5.054347826086956,1608.0,2036.0,2.358695652173913,78461.9140625,73844.26229508186,713.0,1.0,-0.030487804878048783,3.0,3.0,11210756.0,14.71062271062271,-0.3353658536585366,-42.0,11.0,1.2804878048780488,0.013542013542013561,0.01354201354201356,713.0,-76.0,0.36363636363636365,1192.0,-8.593301435406698,1796.0,5.70334928229665,8.95891562562934
7113,2721.0,7.021739130434782,-5.08695652173913,1607.0,2036.0,2.358695652173913,78466.796875,71499.99999999991,714.0,8.0,-0.24390243902439027,3.0,3.0,11210916.0,14.715506715506715,-0.15243902439024393,-52.0,5.0,1.5853658536585367,0.013986013986014003,0.013986013986014003,714.0,-84.0,0.4019138755980861,1168.0,-8.555023923444976,1788.0,5.588516746411483,8.98584399205369
7114,2722.0,6.989130434782608,-5.0978260869565215,1610.0,2036.0,2.358695652173913,78471.6796875,73844.26229508186,713.0,-10.0,0.30487804878048785,3.0,3.0,11211076.0,14.72039072039072,-0.030487804878048783,-52.0,1.0,1.5853658536585367,0.013542013542013561,0.01354201354201356,713.0,-76.0,0.36363636363636365,1168.0,-8.574162679425838,1792.0,5.588516746411483,8.966561226403526
7115,2723.0,7.010869565217391,-5.108695652173913,1608.0,2037.0,2.3478260869565215,78476.5625,79026.31578947355,711.0,-3.0,0.09146341463414635,3.0,3.0,11211236.0,14.725274725274724,-0.09146341463414635,-50.0,3.0,1.5243902439024393,0.012654012654012677,0.012654012654012677,711.0,-60.0,0.28708133971291866,1168.0,-8.497607655502392,1776.0,5.588516746411483,8.986843197787847
7116,2721.0,7.065217391304348,-5.08695652173913,1603.0,2037.0,2.3478260869565215,78481.4453125,76347.45762711852,712.0,-1.0,0.030487804878048783,3.0,3.0,11211396.0,14.73015873015873,-0.06097560975609757,-48.0,2.0,1.4634146341463417,0.013098013098013119,0.013098013098013117,712.0,-64.0,0.3062200956937799,1180.0,-8.535885167464114,1784.0,5.645933014354067,9.01702338773984
7117,2720.0,7.043478260869565,-5.076086956521739,1605.0,2040.0,2.3152173913043477,78486.328125,76347.45762711852,712.0,1.0,-0.030487804878048783,3.0,3.0,11211556.0,14.735042735042734,-0.12195121951219513,-42.0,4.0,1.2804878048780488,0.013098013098013119,0.013098013098013117,712.0,-60.0,0.28708133971291866,1176.0,-8.497607655502392,1776.0,5.626794258373206,8.98540351740034
7118,2730.0,7.119565217391304,-5.184782608695652,1598.0,2036.0,2.358695652173913,78491.2109375,79026.31578947355,711.0,-6.0,0.1829268292682927,3.0,3.0,11211716.0,14.739926739926739,-0.06097560975609757,-51.0,2.0,1.5548780487804879,0.012654012654012677,0.012654012654012677,711.0,-56.0,0.2679425837320574,1180.0,-8.555023923444976,1788.0,5.645933014354067,9.117764241507075
7119,2721.0,7.065217391304348,-5.08695652173913,1603.0,2044.0,2.2717391304347827,78496.09375,79026.31578947355,711.0,-5.0,0.15243902439024393,3.0,3.0,11211876.0,14.744810744810744,-0.3353658536585366,-47.0,11.0,1.4329268292682928,0.012654012654012677,0.012654012654012677,711.0,-60.0,0.28708133971291866,1176.0,-8.535885167464114,1784.0,5.626794258373206,8.99751199594656
7120,2728.0,7.130434782608695,-5.163043478260869,1597.0,2042.0,2.293478260869565,78500.9765625,79026.31578947355,711.0,-13.0,0.39634146341463417,3.0,3.0,11212036.0,14.749694749694749,-0.15243902439024393,-53.0,5.0,1.6158536585365855,0.012654012654012677,0.012654012654012677,711.0,-56.0,0.2679425837320574,1180.0,-8.516746411483254,1780.0,5.645933014354067,9.097261163698077
7121,2722.0,7.130434782608695,-5.0978260869565215,1597.0,2048.0,2.2282608695652173,78505.859375,88323.5294117645,708.0,-7.0,0.2134146341463415,3.0,3.0,11212196.0,14.754578754578755,-0.1829268292682927,-46.0,6.0,1.402439024390244,0.01132201132201135,0.011322011322011348,708.0,-64.0,0.3062200956937799,1180.0,-8.555023923444976,1788.0,5.645933014354067,9.04411839289634
7122,2727.0,7.065217391304348,-5.1521739130434785,1603.0,2042.0,2.293478260869565,78510.7421875,88323.5294117645,708.0,-17.0,0.5182926829268293,3.0,3.0,11212356.0,14.75946275946276,-0.1829268292682927,-50.0,6.0,1.5243902439024393,0.01132201132201135,0.011322011322011348,708.0,-48.0,0.2296650717703349,1164.0,-8.497607655502392,1776.0,5.569377990430622,9.040035140955839
7123,2724.0,7.08695652173913,-5.119565217391304,1601.0,2044.0,2.2717391304347827,78515.625,76347.45762711852,712.0,-14.0,0.426829268292683,3.0,3.0,11212516.0,14.764346764346765,-0.1829268292682927,-48.0,6.0,1.4634146341463417,0.013098013098013119,0.013098013098013117,712.0,-68.0,0.3253588516746411,1184.0,-8.516746411483254,1780.0,5.665071770334928,9.033033788982097
7124,2721.0,7.065217391304348,-5.08695652173913,1603.0,2033.0,2.391304347826087,78520.5078125,76347.45762711852,712.0,-18.0,0.5487804878048781,3.0,3.0,11212676.0,14.76923076923077,-0.1829268292682927,-44.0,6.0,1.3414634146341464,0.013098013098013119,0.013098013098013117,712.0,-56.0,0.2679425837320574,1164.0,-8.516746411483254,1780.0,5.569377990430622,9.028441721824738
7125,2721.0,7.054347826086956,-5.08695652173913,1604.0,2045.0,2.260869565217391,78525.390625,76347.45762711852,712.0,-19.0,0.5792682926829269,3.0,3.0,11212836.0,14.774114774114775,-0.27439024390243905,-44.0,9.0,1.3414634146341464,0.013098013098013119,0.013098013098013117,712.0,-56.0,0.2679425837320574,1180.0,-8.440191387559809,1764.0,5.645933014354067,8.986238428642338
7126,2726.0,7.065217391304348,-5.141304347826087,1603.0,2046.0,2.25,78530.2734375,76347.45762711852,712.0,-10.0,0.30487804878048785,3.0,3.0,11212996.0,14.77899877899878,-0.3353658536585366,-48.0,11.0,1.4634146341463417,0.013098013098013119,0.013098013098013117,712.0,-56.0,0.2679425837320574,1184.0,-8.516746411483254,1780.0,5.665071770334928,9.022904586848119
7127,2716.0,7.076086956521739,-5.032608695652174,1602.0,2043.0,2.282608695652174,78535.15625,76347.45762711852,712.0,-8.0,0.24390243902439027,3.0,3.0,11213156.0,14.783882783882785,-0.426829268292683,-58.0,14.0,1.7682926829268295,0.013098013098013119,0.013098013098013117,712.0,-56.0,0.2679425837320574,1168.0,-8.497607655502392,1776.0,5.588516746411483,8.978221391638652
7128,2727.0,7.065217391304348,-5.1521739130434785,1603.0,2034.0,2.380434782608696,78540.0390625,76347.45762711852,712.0,-13.0,0.39634146341463417,3.0,3.0,11213316.0,14.78876678876679,-0.4573170731707317,-46.0,15.0,1.402439024390244,0.013098013098013119,0.013098013098013117,712.0,-76.0,0.36363636363636365,1156.0,-8.516746411483254,1780.0,5.5311004784688995,9.062486555625254
7129,2721.0,7.0,-5.08695652173913,1609.0,2040.0,2.3152173913043477,78544.921875,76347.45762711852,712.0,-21.0,0.6402439024390244,3.0,3.0,11213476.0,14.793650793650794,-0.4573170731707317,-42.0,15.0,1.2804878048780488,0.013098013098013119,0.013098013098013117,712.0,-68.0,0.3253588516746411,1172.0,-8.459330143540669,1768.0,5.607655502392344,8.95753081061195
7130,2716.0,7.032608695652174,-5.032608695652174,1606.0,2039.0,2.3260869565217392,78549.8046875,76347.45762711852,712.0,-23.0,0.701219512195122,3.0,3.0,11213636.0,14.7985347985348,-0.5182926829268293,-40.0,17.0,1.2195121951219514,0.013098013098013119,0.013098013098013117,712.0,-72.0,0.34449760765550236,1184.0,-8.516746411483254,1780.0,5.665071770334928,8.955189326810293
7131,2718.0,7.054347826086956,-5.054347826086956,1604.0,2037.0,2.3478260869565215,78554.6875,76347.45762711852,712.0,-11.0,0.3353658536585366,3.0,3.0,11213796.0,14.803418803418804,-0.5792682926829269,-53.0,19.0,1.6158536585365855,0.013098013098013119,0.013098013098013117,712.0,-56.0,0.2679425837320574,1164.0,-8.47846889952153,1772.0,5.569377990430622,8.990135846197278
7132,2721.0,7.08695652173913,-5.08695652173913,1601.0,2036.0,2.358695652173913,78559.5703125,73844.26229508186,713.0,-16.0,0.48780487804878053,3.0,3.0,11213956.0,14.808302808302809,-0.8231707317073171,-52.0,27.0,1.5853658536585367,0.013542013542013561,0.01354201354201356,713.0,-68.0,0.3253588516746411,1160.0,-8.555023923444976,1788.0,5.55023923444976,9.036897950882768
7133,2723.0,7.0,-5.108695652173913,1609.0,2040.0,2.3152173913043477,78564.453125,79026.31578947355,711.0,-9.0,0.27439024390243905,3.0,3.0,11214116.0,14.813186813186814,-0.7621951219512196,-60.0,25.0,1.829268292682927,0.012654012654012677,0.012654012654012677,711.0,-52.0,0.24880382775119617,1160.0,-8.516746411483254,1780.0,5.55023923444976,8.969894248849243
7134,2720.0,6.989130434782608,-5.076086956521739,1610.0,2038.0,2.3369565217391304,78569.3359375,76347.45762711852,712.0,-5.0,0.15243902439024393,3.0,3.0,11214276.0,14.818070818070819,-0.853658536585366,-62.0,28.0,1.8902439024390245,0.013098013098013119,0.013098013098013117,712.0,-76.0,0.36363636363636365,1156.0,-8.516746411483254,1780.0,5.5311004784688995,8.948517687811412
7135,2721.0,6.989130434782608,-5.08695652173913,1610.0,2038.0,2.3369565217391304,78574.21875,76347.45762711852,712.0,-13.0,0.39634146341463417,3.0,3.0,11214436.0,14.822954822954824,-0.8231707317073171,-70.0,27.0,2.1341463414634148,0.013098013098013119,0.013098013098013117,712.0,-84.0,0.4019138755980861,1144.0,-8.535885167464114,1784.0,5.473684210526316,8.954687971837313
7136,2716.0,6.978260869565217,-5.032608695652174,1611.0,2035.0,2.369565217391304,78579.1015625,79026.31578947355,711.0,-11.0,0.3353658536585366,3.0,3.0,11214596.0,14.827838827838828,-0.9146341463414634,-83.0,30.0,2.530487804878049,0.012654012654012677,0.012654012654012677,711.0,-80.0,0.3827751196172249,1152.0,-8.535885167464114,1784.0,5.511961722488038,8.924018958223344
7137,2720.0,7.054347826086956,-5.076086956521739,1604.0,2044.0,2.2717391304347827,78583.984375,79026.31578947355,711.0,-16.0,0.48780487804878053,3.0,3.0,11214756.0,14.832722832722833,-0.853658536585366,-80.0,28.0,2.439024390243903,0.012654012654012677,0.012654012654012677,711.0,-68.0,0.3253588516746411,1160.0,-8.459330143540669,1768.0,5.55023923444976,8.98283255539902
7138,2721.0,7.021739130434782,-5.08695652173913,1607.0,2039.0,2.3260869565217392,78588.8671875,88323.5294117645,708.0,-14.0,0.426829268292683,3.0,3.0,11214916.0,14.837606837606838,-1.0060975609756098,-93.0,33.0,2.8353658536585367,0.01132201132201135,0.011322011322011348,708.0,-68.0,0.3253588516746411,1168.0,-8.593301435406698,1796.0,5.588516746411483,8.977339672711723
7139,2717.0,7.0,-5.043478260869565,1609.0,2038.0,2.3369565217391304,78593.75,76347.45762711852,712.0,-12.0,0.3658536585365854,3.0,3.0,11215076.0,14.842490842490843,-0.7621951219512196,-109.0,25.0,3.3231707317073176,0.013098013098013119,0.013098013098013117,712.0,-64.0,0.3062200956937799,1164.0,-8.535885167464114,1784.0,5.569377990430622,8.938570285697985
7140,2722.0,6.989130434782608,-5.0978260869565215,1610.0,2037.0,2.3478260869565215,78598.6328125,73844.26229508186,713.0,-17.0,0.5182926829268293,3.0,3.0,11215236.0,14.847374847374848,-1.0670731707317074,-114.0,35.0,3.4756097560975614,0.013542013542013561,0.01354201354201356,713.0,-76.0,0.36363636363636365,1192.0,-8.47846889952153,1772.0,5.70334928229665,8.963708070985609
7141,2714.0,7.08695652173913,-5.010869565217392,1601.0,2040.0,2.3152173913043477,78603.515625,76347.45762711852,712.0,-16.0,0.48780487804878053,3.0,3.0,11215396.0,14.852258852258853,-0.9756097560975611,-130.0,32.0,3.963414634146342,0.013098013098013119,0.013098013098013117,712.0,-72.0,0.34449760765550236,1172.0,-8.516746411483254,1780.0,5.607655502392344,8.982983808826598
7142,2703.0,6.989130434782608,-4.891304347826087,1610.0,2033.0,2.391304347826087,78608.3984375,81899.99999999984,710.0,-15.0,0.4573170731707317,3.0,3.0,11215556.0,14.857142857142858,-1.0365853658536586,-143.0,34.0,4.359756097560976,0.012210012210012234,0.012210012210012234,710.0,-56.0,0.2679425837320574,1180.0,-8.574162679425838,1792.0,5.645933014354067,8.859522500755832
7143,2724.0,7.0978260869565215,-5.119565217391304,1600.0,2038.0,2.3369565217391304,78613.28125,79026.31578947355,711.0,-16.0,0.48780487804878053,3.0,3.0,11215716.0,14.862026862026863,-1.0060975609756098,-153.0,33.0,4.664634146341464,0.012654012654012677,0.012654012654012677,711.0,-68.0,0.3253588516746411,1172.0,-8.61244019138756,1800.0,5.607655502392344,9.05817028766309
7144,2721.0,7.043478260869565,-5.08695652173913,1605.0,2036.0,2.358695652173913,78618.1640625,79026.31578947355,711.0,-14.0,0.426829268292683,3.0,3.0,11215876.0,14.866910866910867,-0.9146341463414634,-164.0,30.0,5.000000000000001,0.012654012654012677,0.012654012654012677,711.0,-68.0,0.3253588516746411,1164.0,-8.593301435406698,1796.0,5.569377990430622,9.00284165388854
7145,2723.0,7.076086956521739,-5.108695652173913,1602.0,2036.0,2.358695652173913,78623.046875,79026.31578947355,711.0,-22.0,0.6707317073170732,3.0,3.0,11216036.0,14.871794871794872,-0.6402439024390244,-164.0,21.0,5.000000000000001,0.012654012654012677,0.012654012654012677,711.0,-68.0,0.3253588516746411,1180.0,-8.574162679425838,1792.0,5.645933014354067,9.040642845637796
7146,2721.0,7.043478260869565,-5.08695652173913,1605.0,2035.0,2.369565217391304,78627.9296875,73844.26229508186,713.0,-31.0,0.9451219512195123,3.0,3.0,11216196.0,14.876678876678877,-0.853658536585366,-174.0,28.0,5.3048780487804885,0.013542013542013561,0.01354201354201356,713.0,-80.0,0.3827751196172249,1176.0,-8.555023923444976,1788.0,5.626794258373206,9.005695530322859
7147,2723.0,7.032608695652174,-5.108695652173913,1606.0,2031.0,2.4130434782608696,78632.8125,76347.45762711852,712.0,-22.0,0.6707317073170732,3.0,3.0,11216356.0,14.881562881562882,-0.9146341463414634,-179.0,30.0,5.457317073170732,0.013098013098013119,0.013098013098013117,712.0,-84.0,0.4019138755980861,1172.0,-8.574162679425838,1792.0,5.607655502392344,9.021038474625886
7148,2725.0,7.076086956521739,-5.130434782608695,1602.0,2031.0,2.4130434782608696,78637.6953125,76347.45762711852,712.0,-30.0,0.9146341463414634,3.0,3.0,11216516.0,14.886446886446887,-0.9756097560975611,-169.0,32.0,5.152439024390245,0.013098013098013119,0.013098013098013117,712.0,-72.0,0.34449760765550236,1168.0,-8.61244019138756,1800.0,5.588516746411483,9.067256834502679
7149,2726.0,7.032608695652174,-5.141304347826087,1606.0,2037.0,2.3478260869565215,78642.578125,79026.31578947355,711.0,-33.0,1.0060975609756098,3.0,3.0,11216676.0,14.891330891330892,-0.8841463414634148,-171.0,29.0,5.213414634146342,0.012654012654012677,0.012654012654012677,711.0,-60.0,0.28708133971291866,1180.0,-8.555023923444976,1788.0,5.645933014354067,9.022354614940136
7150,2733.0,7.108695652173913,-5.217391304347826,1599.0,2031.0,2.4130434782608696,78647.4609375,76347.45762711852,712.0,-31.0,0.9451219512195123,3.0,3.0,11216836.0,14.896214896214897,-1.1585365853658538,-172.0,38.0,5.2439024390243905,0.013098013098013119,0.013098013098013117,712.0,-80.0,0.3827751196172249,1172.0,-8.574162679425838,1792.0,5.607655502392344,9.142073327527948
7151,2722.0,7.076086956521739,-5.0978260869565215,1602.0,2040.0,2.3152173913043477,78652.34375,79026.31578947355,711.0,-25.0,0.7621951219512196,3.0,3.0,11216996.0,14.901098901098901,-1.2500000000000002,-175.0,41.0,5.335365853658537,0.012654012654012677,0.012654012654012677,711.0,-68.0,0.3253588516746411,1168.0,-8.535885167464114,1784.0,5.588516746411483,9.023251575685432
7152,2731.0,7.130434782608695,-5.195652173913043,1597.0,2037.0,2.3478260869565215,78657.2265625,79026.31578947355,711.0,-30.0,0.9146341463414634,3.0,3.0,11217156.0,14.905982905982906,-0.8841463414634148,-178.0,29.0,5.426829268292684,0.012654012654012677,0.012654012654012677,711.0,-80.0,0.3827751196172249,1168.0,-8.535885167464114,1784.0,5.588516746411483,9.129632469925436
7153,2722.0,7.065217391304348,-5.0978260869565215,1603.0,2047.0,2.2391304347826084,78662.109375,88323.5294117645,708.0,-37.0,1.128048780487805,3.0,3.0,11217316.0,14.910866910866911,-0.8841463414634148,-156.0,29.0,4.75609756097561,0.01132201132201135,0.011322011322011348,708.0,-76.0,0.36363636363636365,1156.0,-8.593301435406698,1796.0,5.5311004784688995,8.99548957551581
7154,2728.0,6.945652173913043,-5.163043478260869,1614.0,2043.0,2.282608695652174,78666.9921875,91928.57142857119,707.0,-46.0,1.402439024390244,3.0,3.0,11217476.0,14.915750915750916,-1.0060975609756098,-138.0,33.0,4.207317073170732,0.010878010878010906,0.010878010878010906,707.0,-68.0,0.3253588516746411,1140.0,-8.61244019138756,1800.0,5.454545454545454,8.950385720004585
7155,2724.0,6.913043478260869,-5.119565217391304,1617.0,2045.0,2.260869565217391,78671.875,76347.45762711852,712.0,-34.0,1.0365853658536586,3.0,3.0,11217636.0,14.920634920634921,-0.701219512195122,-121.0,23.0,3.689024390243903,0.013098013098013119,0.013098013098013117,712.0,-64.0,0.3062200956937799,1120.0,-8.421052631578947,1760.0,5.358851674641148,8.894472965745315
7156,2718.0,6.880434782608695,-5.054347826086956,1620.0,2044.0,2.2717391304347827,78676.7578125,79026.31578947355,711.0,-34.0,1.0365853658536586,3.0,3.0,11217796.0,14.925518925518926,-0.6707317073170732,-84.0,22.0,2.5609756097560976,0.012654012654012677,0.012654012654012677,711.0,-64.0,0.3062200956937799,1124.0,-8.535885167464114,1784.0,5.37799043062201,8.834456034275686
7157,2716.0,6.8478260869565215,-5.032608695652174,1623.0,2040.0,2.3152173913043477,78681.640625,79026.31578947355,711.0,-36.0,1.0975609756097562,3.0,3.0,11217956.0,14.93040293040293,-0.6707317073170732,-52.0,22.0,1.5853658536585367,0.012654012654012677,0.012654012654012677,711.0,-72.0,0.34449760765550236,1112.0,-8.497607655502392,1776.0,5.320574162679426,8.807956855579747
7158,2710.0,6.793478260869565,-4.967391304347826,1628.0,2039.0,2.3260869565217392,78686.5234375,79026.31578947355,711.0,-20.0,0.6097560975609757,3.0,3.0,11218116.0,14.935286935286936,-0.7317073170731708,-40.0,24.0,1.2195121951219514,0.012654012654012677,0.012654012654012677,711.0,-64.0,0.3062200956937799,1128.0,-8.47846889952153,1772.0,5.3971291866028706,8.731380405223353
7159,2720.0,6.869565217391304,-5.076086956521739,1621.0,2031.0,2.4130434782608696,78691.40625,73844.26229508186,713.0,-30.0,0.9146341463414634,3.0,3.0,11218276.0,14.94017094017094,-0.6402439024390244,-10.0,21.0,0.30487804878048785,0.013542013542013561,0.01354201354201356,713.0,-52.0,0.24880382775119617,1136.0,-8.497607655502392,1776.0,5.435406698564593,8.875830321391902
7160,2705.0,6.913043478260869,-4.913043478260869,1617.0,2039.0,2.3260869565217392,78696.2890625,79026.31578947355,711.0,-26.0,0.7926829268292683,3.0,3.0,11218436.0,14.945054945054945,-0.6097560975609757,-3.0,20.0,0.09146341463414635,0.012654012654012677,0.012654012654012677,711.0,-60.0,0.28708133971291866,1136.0,-8.47846889952153,1772.0,5.435406698564593,8.794250785650098
7161,2718.0,6.923913043478261,-5.054347826086956,1616.0,2042.0,2.293478260869565,78701.171875,76347.45762711852,712.0,-32.0,0.9756097560975611,3.0,3.0,11218596.0,14.94993894993895,-0.6707317073170732,9.0,22.0,-0.27439024390243905,0.013098013098013119,0.013098013098013117,712.0,-68.0,0.3253588516746411,1160.0,-8.535885167464114,1784.0,5.55023923444976,8.873953251724938
7162,2707.0,6.956521739130435,-4.934782608695652,1613.0,2038.0,2.3369565217391304,78706.0546875,76347.45762711852,712.0,-28.0,0.853658536585366,3.0,3.0,11218756.0,14.954822954822955,-0.853658536585366,18.0,28.0,-0.5487804878048781,0.013098013098013119,0.013098013098013117,712.0,-56.0,0.2679425837320574,1156.0,-8.535885167464114,1784.0,5.5311004784688995,8.843451808348279
7163,2719.0,6.967391304347826,-5.065217391304348,1612.0,2029.0,2.4347826086956523,78710.9375,76347.45762711852,712.0,-25.0,0.7621951219512196,3.0,3.0,11218916.0,14.95970695970696,-0.6707317073170732,19.0,22.0,-0.5792682926829269,0.013098013098013119,0.013098013098013117,712.0,-64.0,0.3062200956937799,1156.0,-8.535885167464114,1784.0,5.5311004784688995,8.951487874129112
7164,2722.0,7.054347826086956,-5.0978260869565215,1604.0,2036.0,2.358695652173913,78715.8203125,71499.99999999991,714.0,-19.0,0.5792682926829269,3.0,3.0,11219076.0,14.964590964590965,-0.6707317073170732,5.0,22.0,-0.15243902439024393,0.013986013986014003,0.013986013986014003,714.0,-80.0,0.3827751196172249,1160.0,-8.535885167464114,1784.0,5.55023923444976,9.017488521969758
7165,2727.0,7.032608695652174,-5.1521739130434785,1606.0,2040.0,2.3152173913043477,78720.703125,73844.26229508186,713.0,-22.0,0.6707317073170732,3.0,3.0,11219236.0,14.96947496947497,-0.7317073170731708,7.0,24.0,-0.2134146341463415,0.013542013542013561,0.01354201354201356,713.0,-60.0,0.28708133971291866,1184.0,-8.574162679425838,1792.0,5.665071770334928,9.020128195619307
7166,2726.0,7.043478260869565,-5.141304347826087,1605.0,2042.0,2.293478260869565,78725.5859375,76347.45762711852,712.0,-27.0,0.8231707317073171,3.0,3.0,11219396.0,14.974358974358974,-0.701219512195122,-15.0,23.0,0.4573170731707317,0.013098013098013119,0.013098013098013117,712.0,-52.0,0.24880382775119617,1164.0,-8.61244019138756,1800.0,5.569377990430622,9.016853050893026
7167,2727.0,7.076086956521739,-5.1521739130434785,1602.0,2045.0,2.260869565217391,78730.46875,73844.26229508186,713.0,-15.0,0.4573170731707317,3.0,3.0,11219556.0,14.97924297924298,-0.9451219512195123,-34.0,31.0,1.0365853658536586,0.013542013542013561,0.01354201354201356,713.0,-44.0,0.21052631578947367,1176.0,-8.555023923444976,1788.0,5.626794258373206,9.040322662241051
7168,2734.0,7.08695652173913,-5.228260869565217,1601.0,2047.0,2.2391304347826084,78735.3515625,79026.31578947355,711.0,-14.0,0.426829268292683,3.0,3.0,11219716.0,14.984126984126984,-0.8231707317073171,-26.0,27.0,0.7926829268292683,0.012654012654012677,0.012654012654012677,711.0,-56.0,0.2679425837320574,1188.0,-8.631578947368421,1804.0,5.684210526315789,9.086989026361667
7169,2725.0,7.1521739130434785,-5.130434782608695,1595.0,2054.0,2.1630434782608696,78740.234375,81899.99999999984,710.0,-14.0,0.426829268292683,3.0,3.0,11219876.0,14.989010989010989,-1.128048780487805,-31.0,37.0,0.9451219512195123,0.012210012210012234,0.012210012210012234,710.0,-52.0,0.24880382775119617,1180.0,-8.574162679425838,1792.0,5.645933014354067,9.063868370065162
7170,2725.0,7.076086956521739,-5.130434782608695,1602.0,2045.0,2.260869565217391,78745.1171875,84990.56603773567,709.0,-24.0,0.7317073170731708,3.0,3.0,11220036.0,14.993894993894994,-0.8841463414634148,-43.0,29.0,1.3109756097560976,0.011766011766011792,0.01176601176601179,709.0,-36.0,0.17224880382775118,1176.0,-8.631578947368421,1804.0,5.626794258373206,9.027950978255502
7171,2724.0,7.076086956521739,-5.119565217391304,1602.0,2045.0,2.260869565217391,78750.0,79026.31578947355,711.0,-27.0,0.8231707317073171,3.0,3.0,11220196.0,14.998778998778999,-0.7621951219512196,-45.0,25.0,1.3719512195121952,0.012654012654012677,0.012654012654012677,711.0,-44.0,0.21052631578947367,1180.0,-8.61244019138756,1800.0,5.645933014354067,9.021778417934362
7172,2737.0,7.141304347826087,-5.260869565217392,1596.0,2049.0,2.217391304347826,78754.8828125,76347.45762711852,712.0,-29.0,0.8841463414634148,3.0,3.0,11220356.0,15.003663003663004,-0.5487804878048781,-52.0,18.0,1.5853658536585367,0.013098013098013119,0.013098013098013117,712.0,-52.0,0.24880382775119617,1192.0,-8.61244019138756,1800.0,5.70334928229665,9.142855164942063
