,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2497,1157.0,6.271739130434782,1676.0,11.91304347826087,4.760869565217392,1815.0,51030.2734375,706.0,95840.42553191462,1822.0,-55.54878048780488,3.0,3.0,2.173382173382173,8776165.0,-23.0,28.414634146341466,-932.0,0.701219512195122,0.010434010434010463,706.0,0.010434010434010463,3.062200956937799,-640.0,1048.0,10.77511961722488,-2252.0,5.0143540669856455,14.28009788664538
2498,1156.0,6.489130434782608,1656.0,11.92391304347826,4.83695652173913,1808.0,51035.15625,708.0,88323.5294117645,1778.0,-54.207317073170735,3.0,3.0,2.178266178266178,8776325.0,-65.0,28.323170731707318,-929.0,1.981707317073171,0.011322011322011348,708.0,0.01132201132201135,3.0239234449760763,-632.0,1072.0,10.75598086124402,-2248.0,5.1291866028708135,14.411268662447716
2499,1153.0,6.608695652173913,1645.0,11.956521739130434,5.0,1793.0,51040.0390625,707.0,91928.57142857119,1732.0,-52.804878048780495,3.0,3.0,2.183150183150183,8776485.0,-139.0,28.170731707317074,-924.0,4.237804878048781,0.010878010878010906,707.0,0.010878010878010906,3.1578947368421053,-660.0,1116.0,10.75598086124402,-2248.0,5.339712918660287,14.547620778717084
2500,1155.0,6.8478260869565215,1623.0,11.934782608695652,5.08695652173913,1785.0,51044.921875,710.0,81899.99999999984,1685.0,-51.3719512195122,3.0,3.0,2.1880341880341883,8776645.0,-241.0,28.231707317073173,-926.0,7.347560975609757,0.012210012210012234,710.0,0.012210012210012234,3.2727272727272725,-684.0,1172.0,10.813397129186603,-2260.0,5.607655502392344,14.669999478121692
2501,1155.0,6.989130434782608,1610.0,11.934782608695652,5.119565217391304,1782.0,51049.8046875,706.0,95840.42553191462,1609.0,-49.054878048780495,3.0,3.0,2.192918192918193,8776805.0,-364.0,27.987804878048784,-918.0,11.097560975609758,0.010434010434010463,706.0,0.010434010434010463,3.3684210526315788,-704.0,1196.0,10.736842105263158,-2244.0,5.722488038277512,14.747777058470595
2502,1154.0,7.195652173913043,1591.0,11.945652173913043,5.239130434782608,1771.0,51054.6875,709.0,84990.56603773567,1540.0,-46.951219512195124,3.0,3.0,2.197802197802198,8776965.0,-503.0,28.10975609756098,-922.0,15.335365853658537,0.01176601176601179,709.0,0.011766011766011792,3.5023923444976077,-732.0,1236.0,10.75598086124402,-2248.0,5.913875598086124,14.897130723086185
2503,1154.0,7.4021739130434785,1572.0,11.945652173913043,5.33695652173913,1762.0,51059.5703125,708.0,88323.5294117645,1459.0,-44.48170731707317,3.0,3.0,2.202686202686203,8777125.0,-651.0,28.14024390243903,-923.0,19.847560975609756,0.011322011322011348,708.0,0.01132201132201135,3.5789473684210527,-748.0,1276.0,10.77511961722488,-2252.0,6.105263157894736,15.03242792811556
2504,1155.0,7.554347826086956,1558.0,11.934782608695652,5.4021739130434785,1756.0,51064.453125,706.0,95840.42553191462,1377.0,-41.98170731707317,3.0,3.0,2.2075702075702077,8777285.0,-847.0,28.384146341463417,-931.0,25.823170731707318,0.010434010434010463,706.0,0.010434010434010463,3.712918660287081,-776.0,1304.0,10.870813397129186,-2272.0,6.239234449760765,15.122522606400574
2505,1144.0,7.760869565217391,1539.0,12.054347826086957,5.434782608695652,1753.0,51069.3359375,705.0,100099.99999999968,1282.0,-39.08536585365854,3.0,3.0,2.2124542124542126,8777445.0,-1070.0,29.695121951219516,-974.0,32.6219512195122,0.009990009990010021,705.0,0.009990009990010023,3.8086124401913874,-796.0,1356.0,10.909090909090908,-2280.0,6.488038277511961,15.332164228326855
2506,1131.0,7.83695652173913,1532.0,12.195652173913043,5.58695652173913,1739.0,51074.21875,703.0,109865.85365853697,1198.0,-36.524390243902445,3.0,3.0,2.2173382173382175,8777605.0,-1333.0,31.158536585365855,-1022.0,40.640243902439025,0.00910200910200907,703.0,0.00910200910200907,3.9617224880382773,-828.0,1388.0,11.138755980861244,-2328.0,6.641148325358851,15.535955157199147
2507,1107.0,7.978260869565217,1519.0,12.456521739130434,5.728260869565217,1726.0,51079.1015625,707.0,91928.57142857119,1118.0,-34.08536585365854,3.0,3.0,2.2222222222222223,8777765.0,-1629.0,32.83536585365854,-1077.0,49.66463414634147,0.010878010878010906,707.0,0.010878010878010906,4.095693779904306,-856.0,1428.0,11.464114832535884,-2396.0,6.832535885167464,15.86286710938652
2508,1073.0,8.16304347826087,1502.0,12.826086956521738,5.880434782608695,1712.0,51083.984375,708.0,88323.5294117645,1046.0,-31.89024390243903,3.0,3.0,2.227106227106227,8777925.0,-1967.0,33.993902439024396,-1115.0,59.96951219512196,0.011322011322011348,708.0,0.01132201132201135,4.229665071770334,-884.0,1484.0,12.095693779904305,-2528.0,7.100478468899521,16.301021399800337
2509,1030.0,8.42391304347826,1478.0,13.293478260869565,6.032608695652174,1698.0,51088.8671875,707.0,91928.57142857119,966.0,-29.451219512195124,3.0,3.0,2.231990231990232,8778085.0,-2352.0,34.81707317073171,-1142.0,71.70731707317074,0.010878010878010906,707.0,0.010878010878010906,4.440191387559809,-928.0,1524.0,12.535885167464114,-2620.0,7.291866028708133,16.85441315831415
2510,984.0,8.58695652173913,1463.0,13.793478260869565,6.173913043478261,1685.0,51093.75,706.0,95840.42553191462,886.0,-27.012195121951223,3.0,3.0,2.236874236874237,8778245.0,-2748.0,34.63414634146342,-1136.0,83.78048780487805,0.010434010434010463,706.0,0.010434010434010463,4.555023923444976,-952.0,1572.0,13.224880382775119,-2764.0,7.521531100478469,17.38140003301663
2511,935.0,8.73913043478261,1449.0,14.326086956521738,6.3478260869565215,1669.0,51098.6328125,705.0,100099.99999999968,785.0,-23.932926829268293,3.0,3.0,2.241758241758242,8778405.0,-3166.0,33.963414634146346,-1114.0,96.52439024390245,0.009990009990010021,705.0,0.009990009990010023,4.708133971291866,-984.0,1604.0,13.818181818181818,-2888.0,7.6746411483253585,17.9416851012443
2512,889.0,8.847826086956522,1439.0,14.826086956521738,6.467391304347826,1658.0,51103.515625,706.0,95840.42553191462,673.0,-20.51829268292683,3.0,3.0,2.2466422466422467,8778565.0,-3563.0,32.19512195121951,-1056.0,108.62804878048782,0.010434010434010463,706.0,0.010434010434010463,4.803827751196172,-1004.0,1620.0,14.354066985645932,-3000.0,7.751196172248804,18.437028805936336
2513,846.0,8.858695652173912,1438.0,15.293478260869565,6.565217391304348,1649.0,51108.3984375,706.0,95840.42553191462,557.0,-16.981707317073173,3.0,3.0,2.2515262515262515,8778725.0,-3956.0,29.05487804878049,-953.0,120.60975609756099,0.010434010434010463,706.0,0.010434010434010463,4.918660287081339,-1028.0,1616.0,14.64114832535885,-3060.0,7.732057416267942,18.853886744345846
2514,816.0,8.902173913043478,1434.0,15.619565217391305,6.630434782608695,1643.0,51113.28125,707.0,91928.57142857119,436.0,-13.29268292682927,3.0,3.0,2.2564102564102564,8778885.0,-4328.0,25.33536585365854,-831.0,131.95121951219514,0.010878010878010906,707.0,0.010878010878010906,4.880382775119617,-1020.0,1620.0,15.10047846889952,-3156.0,7.751196172248804,19.16199841782791
2515,793.0,8.826086956521738,1441.0,15.869565217391305,6.5978260869565215,1646.0,51118.1640625,706.0,95840.42553191462,304.0,-9.26829268292683,3.0,3.0,2.2612942612942613,8779045.0,-4683.0,20.152439024390247,-661.0,142.77439024390245,0.010434010434010463,706.0,0.010434010434010463,4.937799043062201,-1032.0,1604.0,15.272727272727272,-3192.0,7.6746411483253585,19.320305904070025
2516,785.0,8.73913043478261,1449.0,15.956521739130434,6.663043478260869,1640.0,51123.046875,706.0,95840.42553191462,170.0,-5.182926829268293,3.0,3.0,2.266178266178266,8779205.0,-5005.0,13.689024390243903,-449.0,152.59146341463415,0.010434010434010463,706.0,0.010434010434010463,4.899521531100478,-1024.0,1568.0,15.272727272727272,-3192.0,7.502392344497608,19.37470348574864
2517,790.0,8.521739130434783,1469.0,15.902173913043478,6.663043478260869,1640.0,51127.9296875,703.0,109865.85365853697,33.0,-1.0060975609756098,3.0,3.0,2.271062271062271,8779365.0,-5272.0,6.859756097560976,-225.0,160.7317073170732,0.00910200910200907,703.0,0.00910200910200907,4.937799043062201,-1032.0,1528.0,15.215311004784688,-3180.0,7.311004784688995,19.23266287753879
2518,814.0,8.33695652173913,1486.0,15.641304347826086,6.565217391304348,1649.0,51132.8125,708.0,88323.5294117645,-103.0,3.1402439024390247,3.0,3.0,2.275946275946276,8779525.0,-5499.0,-0.2134146341463415,7.0,167.65243902439025,0.011322011322011348,708.0,0.01132201132201135,4.822966507177033,-1008.0,1468.0,14.966507177033492,-3128.0,7.023923444976076,18.901251946412888
2519,841.0,8.0,1517.0,15.347826086956522,6.380434782608695,1666.0,51137.6953125,705.0,100099.99999999968,-239.0,7.286585365853659,3.0,3.0,2.2808302808302807,8779685.0,-5661.0,-7.347560975609757,241.0,172.59146341463415,0.009990009990010021,705.0,0.009990009990010023,4.669856459330143,-976.0,1384.0,14.488038277511961,-3028.0,6.62200956937799,18.446292679305127
2520,888.0,7.576086956521739,1556.0,14.83695652173913,6.282608695652174,1675.0,51142.578125,705.0,100099.99999999968,-417.0,12.713414634146343,3.0,3.0,2.2857142857142856,8779845.0,-5739.0,-13.871951219512196,455.0,174.96951219512198,0.009990009990010021,705.0,0.009990009990010023,4.421052631578947,-924.0,1288.0,13.85645933014354,-2896.0,6.162679425837321,17.80459335181347
2521,942.0,7.119565217391304,1598.0,14.25,6.010869565217392,1700.0,51147.4609375,706.0,95840.42553191462,-566.0,17.25609756097561,3.0,3.0,2.2905982905982905,8780005.0,-5732.0,-19.969512195121954,655.0,174.75609756097563,0.010434010434010463,706.0,0.010434010434010463,4.133971291866029,-864.0,1136.0,13.129186602870814,-2744.0,5.435406698564593,17.02589973583613
2522,998.0,6.543478260869565,1651.0,13.641304347826086,5.663043478260869,1732.0,51152.34375,706.0,95840.42553191462,-736.0,22.439024390243905,3.0,3.0,2.2954822954822953,8780165.0,-5661.0,-24.969512195121954,819.0,172.59146341463415,0.010434010434010463,706.0,0.010434010434010463,3.7703349282296648,-788.0,1008.0,12.440191387559809,-2600.0,4.822966507177033,16.154638760961646
2523,1052.0,5.967391304347826,1704.0,13.054347826086957,5.326086956521739,1763.0,51157.2265625,706.0,95840.42553191462,-916.0,27.926829268292686,3.0,3.0,2.3003663003663,8780325.0,-5511.0,-28.53658536585366,936.0,168.01829268292684,0.010434010434010463,706.0,0.010434010434010463,3.5023923444976077,-732.0,884.0,11.827751196172247,-2472.0,4.229665071770334,15.309897400443228
2524,1101.0,5.434782608695652,1753.0,12.521739130434781,4.934782608695652,1799.0,51162.109375,707.0,91928.57142857119,-1092.0,33.29268292682927,3.0,3.0,2.305250305250305,8780485.0,-5320.0,-30.914634146341466,1014.0,162.19512195121953,0.010878010878010906,707.0,0.010878010878010906,3.1578947368421053,-660.0,772.0,11.253588516746412,-2352.0,3.69377990430622,14.514919643233558
2525,1136.0,5.021739130434782,1791.0,12.141304347826086,4.739130434782608,1817.0,51166.9921875,706.0,95840.42553191462,-1271.0,38.75,3.0,3.0,2.31013431013431,8780645.0,-5117.0,-32.713414634146346,1073.0,156.00609756097563,0.010434010434010463,706.0,0.010434010434010463,2.813397129186603,-588.0,664.0,10.794258373205741,-2256.0,3.177033492822966,13.967408221948812
2526,1155.0,4.695652173913043,1821.0,11.934782608695652,4.434782608695652,1845.0,51171.875,706.0,95840.42553191462,-1430.0,43.59756097560976,3.0,3.0,2.3150183150183152,8780805.0,-4896.0,-33.35365853658537,1094.0,149.26829268292684,0.010434010434010463,706.0,0.010434010434010463,2.5645933014354068,-536.0,616.0,10.62200956937799,-2220.0,2.9473684210526314,13.570389900131385
2527,1167.0,4.467391304347826,1842.0,11.804347826086957,4.304347826086956,1857.0,51176.7578125,707.0,91928.57142857119,-1574.0,47.987804878048784,3.0,3.0,2.31990231990232,8780965.0,-4673.0,-33.35365853658537,1094.0,142.46951219512195,0.010878010878010906,707.0,0.010878010878010906,2.3923444976076556,-500.0,548.0,10.641148325358852,-2224.0,2.6220095693779903,13.33520239341518
2528,1158.0,4.228260869565217,1864.0,11.902173913043478,4.065217391304348,1879.0,51181.640625,706.0,95840.42553191462,-1700.0,51.82926829268293,3.0,3.0,2.324786324786325,8781125.0,-4472.0,-33.65853658536586,1104.0,136.34146341463415,0.010434010434010463,706.0,0.010434010434010463,2.200956937799043,-460.0,520.0,10.870813397129186,-2272.0,2.488038277511962,13.268983618800366
2529,1131.0,4.065217391304348,1879.0,12.195652173913043,3.9456521739130435,1890.0,51186.5234375,707.0,91928.57142857119,-1805.0,55.03048780487806,3.0,3.0,2.32967032967033,8781285.0,-4287.0,-34.451219512195124,1130.0,130.70121951219514,0.010878010878010906,707.0,0.010878010878010906,2.2392344497607652,-468.0,508.0,11.138755980861244,-2328.0,2.430622009569378,13.447233747620288
2530,1097.0,4.0,1885.0,12.565217391304348,3.891304347826087,1895.0,51191.40625,707.0,91928.57142857119,-1910.0,58.23170731707317,3.0,3.0,2.3345543345543347,8781445.0,-4101.0,-35.396341463414636,1161.0,125.03048780487806,0.010878010878010906,707.0,0.010878010878010906,2.1626794258373203,-452.0,476.0,11.54066985645933,-2412.0,2.277511961722488,13.748706761661165
2531,1064.0,3.8369565217391304,1900.0,12.92391304347826,3.891304347826087,1895.0,51196.2890625,706.0,95840.42553191462,-1997.0,60.88414634146342,3.0,3.0,2.3394383394383396,8781605.0,-3940.0,-37.65243902439025,1235.0,120.12195121951221,0.010434010434010463,706.0,0.010434010434010463,2.0669856459330145,-432.0,444.0,12.0,-2508.0,2.124401913875598,14.031821450991819
2532,1030.0,3.6956521739130435,1913.0,13.293478260869565,3.9130434782608696,1893.0,51201.171875,706.0,95840.42553191462,-2067.0,63.018292682926834,3.0,3.0,2.3443223443223444,8781765.0,-3747.0,-40.274390243902445,1321.0,114.23780487804879,0.010434010434010463,706.0,0.010434010434010463,2.200956937799043,-460.0,408.0,12.459330143540669,-2604.0,1.9521531100478469,14.341768319336351
2533,1001.0,3.5543478260869565,1926.0,13.608695652173912,4.0,1885.0,51206.0546875,706.0,95840.42553191462,-2151.0,65.57926829268293,3.0,3.0,2.3492063492063493,8781925.0,-3540.0,-43.53658536585366,1428.0,107.92682926829269,0.010434010434010463,706.0,0.010434010434010463,2.1626794258373203,-452.0,388.0,12.746411483253588,-2664.0,1.8564593301435406,14.622926718762773
2534,979.0,3.4782608695652173,1933.0,13.847826086956522,4.065217391304348,1879.0,51210.9375,706.0,95840.42553191462,-2226.0,67.8658536585366,3.0,3.0,2.354090354090354,8782085.0,-3315.0,-47.22560975609756,1549.0,101.06707317073172,0.010434010434010463,706.0,0.010434010434010463,2.2966507177033493,-480.0,352.0,13.052631578947368,-2728.0,1.6842105263157894,14.845422811422566
2535,961.0,3.434782608695652,1937.0,14.043478260869565,4.108695652173913,1875.0,51215.8203125,706.0,95840.42553191462,-2301.0,70.15243902439025,3.0,3.0,2.358974358974359,8782245.0,-3098.0,-50.701219512195124,1663.0,94.45121951219512,0.010434010434010463,706.0,0.010434010434010463,2.3349282296650715,-488.0,356.0,13.205741626794257,-2760.0,1.7033492822966507,15.029916606378992
2536,944.0,3.369565217391304,1943.0,14.228260869565217,4.195652173913043,1867.0,51220.703125,704.0,104755.81395348875,-2362.0,72.01219512195122,3.0,3.0,2.363858363858364,8782405.0,-2889.0,-54.176829268292686,1777.0,88.07926829268294,0.009546009546009511,704.0,0.009546009546009513,2.4114832535885165,-504.0,340.0,13.454545454545453,-2812.0,1.6267942583732056,15.211866233014124
2537,930.0,3.434782608695652,1937.0,14.380434782608695,4.195652173913043,1867.0,51225.5859375,706.0,95840.42553191462,-2408.0,73.41463414634147,3.0,3.0,2.3687423687423688,8782565.0,-2677.0,-57.50000000000001,1886.0,81.6158536585366,0.010434010434010463,706.0,0.010434010434010463,2.4688995215311005,-516.0,376.0,13.588516746411482,-2840.0,1.7990430622009568,15.368738831482608
2538,920.0,3.4891304347826084,1932.0,14.489130434782608,4.184782608695652,1868.0,51230.46875,705.0,100099.99999999968,-2455.0,74.84756097560977,3.0,3.0,2.3736263736263736,8782725.0,-2466.0,-60.518292682926834,1985.0,75.1829268292683,0.009990009990010021,705.0,0.009990009990010023,2.3923444976076556,-500.0,396.0,13.70334928229665,-2864.0,1.894736842105263,15.47970727853442
2539,909.0,3.5217391304347827,1929.0,14.608695652173912,4.130434782608695,1873.0,51235.3515625,707.0,91928.57142857119,-2485.0,75.76219512195122,3.0,3.0,2.3785103785103785,8782885.0,-2263.0,-62.926829268292686,2064.0,68.9939024390244,0.010878010878010906,707.0,0.010878010878010906,2.354066985645933,-492.0,400.0,13.875598086124402,-2900.0,1.9138755980861244,15.584515605371386
2540,896.0,3.510869565217391,1930.0,14.75,4.108695652173913,1875.0,51240.234375,708.0,88323.5294117645,-2522.0,76.89024390243902,3.0,3.0,2.3833943833943834,8783045.0,-2050.0,-65.94512195121952,2163.0,62.50000000000001,0.011322011322011348,708.0,0.01132201132201135,2.2966507177033493,-480.0,412.0,14.009569377990431,-2928.0,1.971291866028708,15.708917374095599
2541,887.0,3.6956521739130435,1913.0,14.847826086956522,4.010869565217392,1884.0,51245.1171875,709.0,84990.56603773567,-2559.0,78.01829268292684,3.0,3.0,2.3882783882783882,8783205.0,-1843.0,-69.35975609756098,2275.0,56.18902439024391,0.01176601176601179,709.0,0.011766011766011792,2.1626794258373203,-452.0,440.0,14.105263157894736,-2948.0,2.1052631578947367,15.817801970193013
2542,878.0,3.7065217391304346,1912.0,14.945652173913043,3.902173913043478,1894.0,51250.0,707.0,91928.57142857119,-2573.0,78.44512195121952,3.0,3.0,2.393162393162393,8783365.0,-1634.0,-72.5609756097561,2380.0,49.81707317073171,0.010878010878010906,707.0,0.010878010878010906,2.028708133971292,-424.0,448.0,14.277511961722487,-2984.0,2.1435406698564594,15.885143485467017
2543,871.0,3.7391304347826084,1909.0,15.021739130434781,3.902173913043478,1894.0,51254.8828125,706.0,95840.42553191462,-2588.0,78.90243902439025,3.0,3.0,2.398046398046398,8783525.0,-1414.0,-76.40243902439025,2506.0,43.10975609756098,0.010434010434010463,706.0,0.010434010434010463,1.9330143540669855,-404.0,460.0,14.296650717703349,-2988.0,2.200956937799043,15.964357304908647
2544,865.0,3.8043478260869565,1903.0,15.08695652173913,3.6739130434782608,1915.0,51259.765625,707.0,91928.57142857119,-2614.0,79.69512195121952,3.0,3.0,2.402930402930403,8783685.0,-1200.0,-80.3048780487805,2634.0,36.58536585365854,0.010878010878010906,707.0,0.010878010878010906,1.8373205741626792,-384.0,484.0,14.354066985645932,-3000.0,2.3157894736842106,15.987087180651113
2545,865.0,3.902173913043478,1894.0,15.08695652173913,3.5652173913043477,1925.0,51264.6484375,706.0,95840.42553191462,-2657.0,81.00609756097562,3.0,3.0,2.4078144078144077,8783845.0,-989.0,-84.14634146341464,2760.0,30.152439024390247,0.010434010434010463,706.0,0.010434010434010463,1.7607655502392343,-368.0,480.0,14.31578947368421,-2992.0,2.2966507177033493,15.98605621733337
2546,865.0,3.9782608695652173,1887.0,15.08695652173913,3.5869565217391304,1923.0,51269.53125,706.0,95840.42553191462,-2693.0,82.10365853658537,3.0,3.0,2.4126984126984126,8784005.0,-787.0,-88.8719512195122,2915.0,23.993902439024392,0.010434010434010463,706.0,0.010434010434010463,1.7224880382775118,-360.0,496.0,14.296650717703349,-2988.0,2.373205741626794,16.009655640394254
2547,875.0,3.9239130434782608,1892.0,14.978260869565217,3.4239130434782608,1938.0,51274.4140625,706.0,95840.42553191462,-2711.0,82.65243902439025,3.0,3.0,2.4175824175824174,8784165.0,-621.0,-93.01829268292684,3051.0,18.932926829268293,0.010434010434010463,706.0,0.010434010434010463,1.569377990430622,-328.0,476.0,14.220095693779903,-2972.0,2.277511961722488,15.857760648301763
2548,896.0,3.902173913043478,1894.0,14.75,3.1630434782608696,1962.0,51279.296875,706.0,95840.42553191462,-2671.0,81.4329268292683,3.0,3.0,2.4224664224664223,8784325.0,-547.0,-97.46951219512196,3197.0,16.676829268292686,0.010434010434010463,706.0,0.010434010434010463,1.244019138755981,-260.0,472.0,13.837320574162678,-2892.0,2.2583732057416266,15.58185821052822
2549,923.0,4.1521739130434785,1871.0,14.456521739130434,3.0217391304347827,1975.0,51284.1796875,706.0,95840.42553191462,-2660.0,81.09756097560977,3.0,3.0,2.427350427350427,8784485.0,-520.0,-100.60975609756099,3300.0,15.853658536585368,0.010434010434010463,706.0,0.010434010434010463,1.0526315789473684,-220.0,564.0,13.435406698564593,-2808.0,2.6985645933014353,15.341527836904326
2550,944.0,4.489130434782608,1840.0,14.228260869565217,2.782608695652174,1997.0,51289.0625,707.0,91928.57142857119,-2760.0,84.14634146341464,3.0,3.0,2.432234432234432,8784645.0,-473.0,-101.64634146341464,3334.0,14.420731707317074,0.010878010878010906,707.0,0.010878010878010906,0.8995215311004784,-188.0,628.0,13.37799043062201,-2796.0,3.004784688995215,15.17691044270906
2551,952.0,4.543478260869565,1835.0,14.141304347826086,2.75,2000.0,51293.9453125,706.0,95840.42553191462,-2832.0,86.34146341463415,3.0,3.0,2.437118437118437,8784805.0,-380.0,-105.09146341463416,3447.0,11.585365853658537,0.010434010434010463,706.0,0.010434010434010463,0.8229665071770335,-172.0,628.0,13.24401913875598,-2768.0,3.004784688995215,15.105700359958133
2552,976.0,4.532608695652174,1836.0,13.880434782608695,2.782608695652174,1997.0,51298.828125,706.0,95840.42553191462,-2923.0,89.1158536585366,3.0,3.0,2.442002442002442,8784965.0,-98.0,-108.90243902439025,3572.0,2.987804878048781,0.010434010434010463,706.0,0.010434010434010463,0.8612440191387559,-180.0,584.0,12.899521531100477,-2696.0,2.7942583732057416,14.864518912338674
2553,998.0,4.217391304347826,1865.0,13.641304347826086,2.6956521739130435,2005.0,51303.7109375,705.0,100099.99999999968,-3028.0,92.31707317073172,3.0,3.0,2.446886446886447,8785125.0,259.0,-111.64634146341464,3662.0,-7.896341463414635,0.009990009990010021,705.0,0.009990009990010023,0.9952153110047847,-208.0,472.0,12.555023923444976,-2624.0,2.2583732057416266,14.53059236117818
2554,1032.0,3.608695652173913,1921.0,13.271739130434781,2.75,2000.0,51308.59375,702.0,115500.00000000041,-3097.0,94.42073170731709,3.0,3.0,2.451770451770452,8785285.0,634.0,-114.32926829268294,3750.0,-19.32926829268293,0.008658008658008629,702.0,0.008658008658008627,0.9186602870813396,-192.0,352.0,12.133971291866029,-2536.0,1.6842105263157894,14.025842001688622
2555,1063.0,3.3260869565217392,1947.0,12.934782608695652,2.652173913043478,2009.0,51313.4765625,706.0,95840.42553191462,-3156.0,96.21951219512196,3.0,3.0,2.456654456654457,8785445.0,987.0,-115.97560975609757,3804.0,-30.09146341463415,0.010434010434010463,706.0,0.010434010434010463,0.8038277511961722,-168.0,312.0,11.69377990430622,-2444.0,1.492822966507177,13.616368166349936
2556,1085.0,3.217391304347826,1957.0,12.695652173913043,2.6739130434782608,2007.0,51318.359375,705.0,100099.99999999968,-3249.0,99.0548780487805,3.0,3.0,2.4615384615384617,8785605.0,1316.0,-117.31707317073172,3848.0,-40.1219512195122,0.009990009990010021,705.0,0.009990009990010023,0.7272727272727273,-152.0,308.0,11.464114832535884,-2396.0,1.4736842105263157,13.367161325066709
2557,1111.0,3.2391304347826084,1955.0,12.41304347826087,2.652173913043478,2009.0,51323.2421875,706.0,95840.42553191462,-3338.0,101.76829268292684,3.0,3.0,2.4664224664224665,8785765.0,1582.0,-118.71951219512196,3894.0,-48.23170731707317,0.010434010434010463,706.0,0.010434010434010463,0.631578947368421,-132.0,332.0,11.177033492822966,-2336.0,1.588516746411483,13.0999862912813
2558,1132.0,3.434782608695652,1937.0,12.184782608695652,2.467391304347826,2026.0,51328.125,708.0,88323.5294117645,-3437.0,104.78658536585367,3.0,3.0,2.4713064713064714,8785925.0,1826.0,-119.87804878048782,3932.0,-55.67073170731708,0.011322011322011348,708.0,0.01132201132201135,0.4401913875598086,-92.0,372.0,10.851674641148325,-2268.0,1.7799043062200957,12.897855582961899
2559,1160.0,3.5978260869565215,1922.0,11.880434782608695,2.293478260869565,2042.0,51333.0078125,707.0,91928.57142857119,-3546.0,108.10975609756099,3.0,3.0,2.4761904761904763,8786085.0,2067.0,-120.09146341463416,3939.0,-63.018292682926834,0.010878010878010906,707.0,0.010878010878010906,0.24880382775119617,-52.0,420.0,10.564593301435407,-2208.0,2.0095693779904304,12.623356356725603
2560,1184.0,3.684782608695652,1914.0,11.619565217391305,2.0217391304347827,2067.0,51337.890625,708.0,88323.5294117645,-3661.0,111.6158536585366,3.0,3.0,2.481074481074481,8786245.0,2297.0,-120.12195121951221,3940.0,-70.03048780487805,0.011322011322011348,708.0,0.01132201132201135,0.0,0.0,444.0,10.31578947368421,-2156.0,2.124401913875598,12.356348482706652
2561,1206.0,3.7391304347826084,1909.0,11.380434782608695,1.858695652173913,2082.0,51342.7734375,707.0,91928.57142857119,-3778.0,115.1829268292683,3.0,3.0,2.485958485958486,8786405.0,2488.0,-120.09146341463416,3939.0,-75.85365853658537,0.010878010878010906,707.0,0.010878010878010906,-0.11483253588516745,24.0,428.0,10.066985645933014,-2104.0,2.047846889952153,12.122299360143586
2562,1224.0,3.7065217391304346,1912.0,11.184782608695652,1.7826086956521738,2089.0,51347.65625,708.0,88323.5294117645,-3896.0,118.78048780487806,3.0,3.0,2.490842490842491,8786565.0,2665.0,-119.72560975609757,3927.0,-81.25000000000001,0.011322011322011348,708.0,0.01132201132201135,-0.21052631578947367,44.0,420.0,9.818181818181818,-2052.0,2.0095693779904304,11.917019726770699
2563,1247.0,3.5978260869565215,1922.0,10.934782608695652,1.826086956521739,2085.0,51352.5390625,707.0,91928.57142857119,-3982.0,121.40243902439026,3.0,3.0,2.4957264957264957,8786725.0,2822.0,-119.57317073170732,3922.0,-86.03658536585367,0.010878010878010906,707.0,0.010878010878010906,-0.34449760765550236,72.0,420.0,9.588516746411482,-2004.0,2.0095693779904304,11.655402902696954
2564,1273.0,3.5978260869565215,1922.0,10.652173913043478,1.75,2092.0,51357.421875,709.0,84990.56603773567,-4076.0,124.26829268292684,3.0,3.0,2.5006105006105006,8786885.0,2979.0,-118.71951219512196,3894.0,-90.82317073170732,0.01176601176601179,709.0,0.011766011766011792,-0.34449760765550236,72.0,400.0,9.282296650717702,-1940.0,1.9138755980861244,11.378737259718623
2565,1293.0,3.6304347826086953,1919.0,10.434782608695652,1.5543478260869565,2110.0,51362.3046875,706.0,95840.42553191462,-4162.0,126.89024390243904,3.0,3.0,2.5054945054945055,8787045.0,3131.0,-117.7439024390244,3862.0,-95.45731707317074,0.010434010434010463,706.0,0.010434010434010463,-0.4401913875598086,92.0,400.0,9.033492822966506,-1888.0,1.9138755980861244,11.157093795696689
