,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
3816,2012.0,4.576086956521739,2.619565217391304,1832.0,10.597826086956522,1278.0,18623.046875,702.0,115500.00000000041,-3.5975609756097566,118.0,3.0,3.0,11065157.0,14.617826617826617,-130.0,-0.426829268292683,3.963414634146342,14.0,0.008658008658008629,0.008658008658008627,702.0,-1904.0,9.110047846889952,0.3253588516746411,612.0,-68.0,2.92822966507177,11.83708627708656
3817,2019.0,4.728260869565217,2.543478260869565,1818.0,10.597826086956522,1278.0,18627.9296875,702.0,115500.00000000041,-3.5670731707317076,117.0,3.0,3.0,11065317.0,14.622710622710622,-164.0,0.27439024390243905,5.000000000000001,-9.0,0.008658008658008629,0.008658008658008627,702.0,-1904.0,9.110047846889952,0.1339712918660287,668.0,-28.0,3.1961722488038276,11.880220969475015
3818,2032.0,5.173913043478261,2.402173913043478,1777.0,10.706521739130434,1268.0,18632.8125,703.0,109865.85365853697,-3.353658536585366,110.0,3.0,3.0,11065477.0,14.627594627594627,-259.0,1.4329268292682928,7.896341463414635,-47.0,0.00910200910200907,0.00910200910200907,703.0,-1936.0,9.263157894736842,0.1339712918660287,800.0,-28.0,3.827751196172249,12.13134054589408
3819,2013.0,5.489130434782608,2.608695652173913,1748.0,10.597826086956522,1278.0,18637.6953125,702.0,115500.00000000041,-3.2926829268292686,108.0,3.0,3.0,11065637.0,14.632478632478632,-382.0,2.8963414634146343,11.646341463414636,-95.0,0.008658008658008629,0.008658008658008627,702.0,-1900.0,9.09090909090909,0.3827751196172249,844.0,-80.0,4.038277511961723,12.21678205196049
3820,1998.0,5.173913043478261,2.7717391304347827,1777.0,10.543478260869565,1283.0,18642.578125,700.0,128700.00000000045,-3.50609756097561,115.0,3.0,3.0,11065797.0,14.637362637362637,-446.0,3.7195121951219514,13.597560975609758,-122.0,0.007770007770007743,0.007770007770007743,700.0,-1892.0,9.052631578947368,0.5741626794258373,776.0,-120.0,3.712918660287081,12.067180607999822
3821,1999.0,4.771739130434782,2.760869565217391,1814.0,10.521739130434783,1285.0,18647.4609375,703.0,109865.85365853697,-4.115853658536586,135.0,3.0,3.0,11065957.0,14.642246642246642,-429.0,4.817073170731708,13.079268292682928,-158.0,0.00910200910200907,0.00910200910200907,703.0,-1892.0,9.052631578947368,0.49760765550239233,656.0,-104.0,3.138755980861244,11.878505352694365
3822,2010.0,4.521739130434782,2.641304347826087,1837.0,10.58695652173913,1279.0,18652.34375,702.0,115500.00000000041,-4.359756097560976,143.0,3.0,3.0,11066117.0,14.647130647130647,-403.0,5.2439024390243905,12.286585365853659,-172.0,0.008658008658008629,0.008658008658008627,702.0,-1912.0,9.148325358851674,0.3827751196172249,600.0,-80.0,2.8708133971291865,11.81127689179899
3823,2018.0,4.434782608695652,2.5543478260869565,1845.0,10.554347826086957,1282.0,18657.2265625,701.0,121743.24324324368,-4.634146341463415,152.0,3.0,3.0,11066277.0,14.652014652014651,-345.0,5.853658536585367,10.51829268292683,-192.0,0.008214008214008185,0.008214008214008185,701.0,-1896.0,9.07177033492823,0.24880382775119617,604.0,-52.0,2.889952153110048,11.72971643463946
3824,2009.0,4.576086956521739,2.652173913043478,1832.0,10.543478260869565,1283.0,18662.109375,700.0,128700.00000000045,-5.182926829268293,170.0,3.0,3.0,11066437.0,14.656898656898656,-273.0,5.335365853658537,8.323170731707318,-175.0,0.007770007770007743,0.007770007770007743,700.0,-1892.0,9.052631578947368,0.36363636363636365,612.0,-76.0,2.92822966507177,11.795742118921805
3825,2003.0,4.630434782608695,2.717391304347826,1827.0,10.630434782608695,1275.0,18666.9921875,699.0,136500.0000000005,-5.182926829268293,170.0,3.0,3.0,11066597.0,14.661782661782661,-240.0,4.75609756097561,7.317073170731708,-156.0,0.007326007326007299,0.007326007326007299,699.0,-1916.0,9.167464114832535,0.5550239234449761,664.0,-116.0,3.177033492822966,11.90929407833371
3826,1995.0,4.717391304347826,2.8043478260869565,1819.0,10.695652173913043,1269.0,18671.875,702.0,115500.00000000041,-5.152439024390245,169.0,3.0,3.0,11066757.0,14.666666666666666,-218.0,4.0548780487804885,6.646341463414635,-133.0,0.008658008658008629,0.008658008658008627,702.0,-1940.0,9.282296650717702,0.5741626794258373,680.0,-120.0,3.253588516746411,12.021444292319702
3827,1995.0,4.695652173913043,2.8043478260869565,1821.0,10.75,1264.0,18676.7578125,702.0,115500.00000000041,-4.51219512195122,148.0,3.0,3.0,11066917.0,14.671550671550671,-209.0,3.780487804878049,6.371951219512196,-124.0,0.008658008658008629,0.008658008658008627,702.0,-1944.0,9.301435406698564,0.6124401913875598,656.0,-128.0,3.138755980861244,12.06134387487783
3828,1986.0,4.619565217391305,2.902173913043478,1828.0,10.793478260869565,1260.0,18681.640625,703.0,109865.85365853697,-4.207317073170732,138.0,3.0,3.0,11067077.0,14.676434676434676,-198.0,2.2865853658536586,6.036585365853659,-75.0,0.00910200910200907,0.00910200910200907,703.0,-1952.0,9.339712918660286,0.6124401913875598,608.0,-128.0,2.909090909090909,12.093889745947974
3829,1979.0,4.326086956521739,2.9782608695652173,1855.0,10.858695652173912,1254.0,18686.5234375,701.0,121743.24324324368,-3.8719512195121957,127.0,3.0,3.0,11067237.0,14.68131868131868,-147.0,1.3109756097560976,4.481707317073171,-43.0,0.008214008214008185,0.008214008214008185,701.0,-1960.0,9.37799043062201,0.5933014354066986,580.0,-124.0,2.77511961722488,12.062186262411617
3830,1989.0,4.293478260869565,2.869565217391304,1858.0,10.91304347826087,1249.0,18691.40625,705.0,100099.99999999968,-3.628048780487805,119.0,3.0,3.0,11067397.0,14.686202686202686,-139.0,0.8841463414634148,4.237804878048781,-29.0,0.009990009990010021,0.009990009990010023,705.0,-1940.0,9.282296650717702,0.5933014354066986,564.0,-124.0,2.6985645933014353,12.073229811108279
3831,1989.0,4.141304347826087,2.869565217391304,1872.0,10.869565217391305,1253.0,18696.2890625,703.0,109865.85365853697,-3.658536585365854,120.0,3.0,3.0,11067557.0,14.69108669108669,-150.0,0.6402439024390244,4.573170731707317,-21.0,0.00910200910200907,0.00910200910200907,703.0,-1960.0,9.37799043062201,0.6507177033492823,560.0,-136.0,2.679425837320574,11.980494741591773
3832,1987.0,3.9239130434782608,2.891304347826087,1892.0,10.847826086956522,1255.0,18701.171875,705.0,100099.99999999968,-4.115853658536586,135.0,3.0,3.0,11067717.0,14.695970695970695,-167.0,0.7926829268292683,5.091463414634147,-26.0,0.009990009990010021,0.009990009990010023,705.0,-1952.0,9.339712918660286,0.708133971291866,484.0,-148.0,2.3157894736842106,11.892521398651814
3833,1993.0,3.652173913043478,2.8260869565217392,1917.0,10.695652173913043,1269.0,18706.0546875,701.0,121743.24324324368,-3.7500000000000004,123.0,3.0,3.0,11067877.0,14.7008547008547,-138.0,1.8597560975609757,4.207317073170732,-61.0,0.008214008214008185,0.008214008214008185,701.0,-1924.0,9.205741626794259,0.5741626794258373,392.0,-120.0,1.875598086124402,11.649983570901224
3834,2000.0,3.641304347826087,2.75,1918.0,10.902173913043478,1250.0,18710.9375,702.0,115500.00000000041,-3.1402439024390247,103.0,3.0,3.0,11068037.0,14.705738705738705,-81.0,1.829268292682927,2.4695121951219514,-60.0,0.008658008658008629,0.008658008658008627,702.0,-1988.0,9.511961722488039,0.4593301435406698,424.0,-96.0,2.028708133971292,11.818586776080418
3835,2000.0,4.054347826086956,2.75,1880.0,10.826086956521738,1257.0,18715.8203125,701.0,121743.24324324368,-3.1097560975609757,102.0,3.0,3.0,11068197.0,14.71062271062271,-82.0,2.682926829268293,2.5000000000000004,-88.0,0.008214008214008185,0.008214008214008185,701.0,-1968.0,9.416267942583731,0.4019138755980861,524.0,-84.0,2.5071770334928227,11.882945555924513
3836,2000.0,4.4021739130434785,2.75,1848.0,10.804347826086957,1259.0,18720.703125,701.0,121743.24324324368,-2.378048780487805,78.0,3.0,3.0,11068357.0,14.715506715506715,-109.0,1.5548780487804879,3.3231707317073176,-51.0,0.008214008214008185,0.008214008214008185,701.0,-1940.0,9.282296650717702,0.49760765550239233,616.0,-104.0,2.9473684210526314,11.986474340178203
3837,2005.0,4.815217391304348,2.6956521739130435,1810.0,10.445652173913043,1292.0,18725.5859375,702.0,115500.00000000041,-0.5487804878048781,18.0,3.0,3.0,11068517.0,14.72039072039072,-198.0,3.689024390243903,6.036585365853659,-121.0,0.008658008658008629,0.008658008658008627,702.0,-1812.0,8.669856459330143,0.3827751196172249,712.0,-80.0,3.4066985645933014,11.81374235822909
3838,1981.0,4.934782608695652,2.9565217391304346,1799.0,10.826086956521738,1257.0,18730.46875,701.0,121743.24324324368,0.701219512195122,-23.0,3.0,3.0,11068677.0,14.725274725274724,-145.0,-0.5487804878048781,4.420731707317073,18.0,0.008214008214008185,0.008214008214008185,701.0,-1988.0,9.511961722488039,0.8612440191387559,708.0,-180.0,3.38755980861244,12.259578254540653
3839,1979.0,4.869565217391305,2.9782608695652173,1805.0,10.880434782608695,1252.0,18735.3515625,701.0,121743.24324324368,0.12195121951219513,-4.0,3.0,3.0,11068837.0,14.73015873015873,-176.0,0.39634146341463417,5.365853658536586,-13.0,0.008214008214008185,0.008214008214008185,701.0,-1964.0,9.39712918660287,0.7655502392344498,692.0,-160.0,3.311004784688995,12.28684517165459
3840,1989.0,4.934782608695652,2.869565217391304,1799.0,10.967391304347826,1244.0,18740.234375,699.0,136500.0000000005,2.347560975609756,-77.0,3.0,3.0,11068997.0,14.735042735042734,-176.0,-0.5792682926829269,5.365853658536586,19.0,0.007326007326007299,0.007326007326007299,699.0,-2004.0,9.588516746411482,0.5741626794258373,688.0,-120.0,3.291866028708134,12.364067128361581
3841,2008.0,4.8478260869565215,2.6630434782608696,1807.0,10.793478260869565,1260.0,18745.1171875,698.0,145306.45161290374,3.1707317073170733,-104.0,3.0,3.0,11069157.0,14.739926739926739,-195.0,1.0975609756097562,5.945121951219512,-36.0,0.006882006882006858,0.006882006882006858,698.0,-1924.0,9.205741626794259,0.42105263157894735,708.0,-88.0,3.38755980861244,12.128165207662196
3842,1995.0,4.75,2.8043478260869565,1816.0,10.695652173913043,1269.0,18750.0,702.0,115500.00000000041,2.987804878048781,-98.0,3.0,3.0,11069317.0,14.744810744810744,-213.0,1.0060975609756098,6.4939024390243905,-33.0,0.008658008658008629,0.008658008658008627,702.0,-1924.0,9.205741626794259,0.49760765550239233,672.0,-104.0,3.215311004784689,12.034277799478017
3843,2000.0,4.728260869565217,2.75,1818.0,10.782608695652174,1261.0,18754.8828125,702.0,115500.00000000041,3.079268292682927,-101.0,3.0,3.0,11069477.0,14.749694749694749,-237.0,1.3414634146341464,7.225609756097562,-44.0,0.008658008658008629,0.008658008658008627,702.0,-1940.0,9.282296650717702,0.5550239234449761,664.0,-116.0,3.177033492822966,12.090641055552659
3844,1998.0,4.728260869565217,2.7717391304347827,1818.0,10.83695652173913,1256.0,18759.765625,702.0,115500.00000000041,4.237804878048781,-139.0,3.0,3.0,11069637.0,14.754578754578755,-197.0,1.6158536585365855,6.00609756097561,-53.0,0.008658008658008629,0.008658008658008627,702.0,-1964.0,9.39712918660287,0.5358851674641149,668.0,-112.0,3.1961722488038276,12.144077375902596
3845,2009.0,4.739130434782608,2.652173913043478,1817.0,10.695652173913043,1269.0,18764.6484375,702.0,115500.00000000041,4.75609756097561,-156.0,3.0,3.0,11069797.0,14.75946275946276,-145.0,3.50609756097561,4.420731707317073,-115.0,0.008658008658008629,0.008658008658008627,702.0,-1900.0,9.09090909090909,0.4593301435406698,656.0,-96.0,3.138755980861244,11.995430762096122
3846,2006.0,4.673913043478261,2.684782608695652,1823.0,10.597826086956522,1278.0,18769.53125,702.0,115500.00000000041,5.060975609756098,-166.0,3.0,3.0,11069957.0,14.764346764346765,-130.0,4.2682926829268295,3.963414634146342,-140.0,0.008658008658008629,0.008658008658008627,702.0,-1936.0,9.263157894736842,0.4019138755980861,620.0,-84.0,2.9665071770334928,11.88980397497482
3847,2011.0,4.532608695652174,2.630434782608696,1836.0,10.706521739130434,1268.0,18774.4140625,700.0,128700.00000000045,4.481707317073171,-147.0,3.0,3.0,11070117.0,14.76923076923077,-49.0,5.213414634146342,1.4939024390243905,-171.0,0.007770007770007743,0.007770007770007743,700.0,-1944.0,9.301435406698564,0.4019138755980861,620.0,-84.0,2.9665071770334928,11.920290956345484
3848,2017.0,4.478260869565217,2.5652173913043477,1841.0,10.641304347826086,1274.0,18779.296875,703.0,109865.85365853697,3.4451219512195124,-113.0,3.0,3.0,11070277.0,14.774114774114775,2.0,6.951219512195123,-0.06097560975609757,-228.0,0.00910200910200907,0.00910200910200907,703.0,-1920.0,9.186602870813397,0.3062200956937799,608.0,-64.0,2.909090909090909,11.826771279753052
3849,2023.0,4.543478260869565,2.5,1835.0,10.489130434782608,1288.0,18784.1796875,701.0,121743.24324324368,2.530487804878049,-83.0,3.0,3.0,11070437.0,14.77899877899878,17.0,9.085365853658537,-0.5182926829268293,-298.0,0.008214008214008185,0.008214008214008185,701.0,-1888.0,9.033492822966506,0.11483253588516745,632.0,-24.0,3.0239234449760763,11.70107054866678
3850,2028.0,4.673913043478261,2.4456521739130435,1823.0,10.684782608695652,1270.0,18789.0625,702.0,115500.00000000041,2.164634146341464,-71.0,3.0,3.0,11070597.0,14.783882783882785,23.0,10.365853658536587,-0.701219512195122,-340.0,0.008658008658008629,0.008658008658008627,702.0,-1940.0,9.282296650717702,0.11483253588516745,664.0,-24.0,3.177033492822966,11.91600843776333
3851,2029.0,4.706521739130435,2.4347826086956523,1820.0,10.67391304347826,1271.0,18793.9453125,702.0,115500.00000000041,1.707317073170732,-56.0,3.0,3.0,11070757.0,14.78876678876679,-48.0,12.164634146341465,1.4634146341463417,-399.0,0.008658008658008629,0.008658008658008627,702.0,-1940.0,9.282296650717702,0.17224880382775118,680.0,-36.0,3.253588516746411,11.916875970330878
3852,2022.0,4.619565217391305,2.510869565217391,1828.0,10.815217391304348,1258.0,18798.828125,701.0,121743.24324324368,1.8597560975609757,-61.0,3.0,3.0,11070917.0,14.793650793650794,-50.0,12.408536585365855,1.5243902439024393,-407.0,0.008214008214008185,0.008214008214008185,701.0,-1944.0,9.301435406698564,0.2296650717703349,644.0,-48.0,3.0813397129186604,12.025546806380097
3853,2021.0,4.619565217391305,2.5217391304347827,1828.0,10.858695652173912,1254.0,18803.7109375,701.0,121743.24324324368,2.0426829268292686,-67.0,3.0,3.0,11071077.0,14.7985347985348,-18.0,12.77439024390244,0.5487804878048781,-419.0,0.008214008214008185,0.008214008214008185,701.0,-1964.0,9.39712918660287,0.24880382775119617,648.0,-52.0,3.1004784688995213,12.066930939813908
3854,2017.0,4.695652173913043,2.5652173913043477,1821.0,10.815217391304348,1258.0,18808.59375,703.0,109865.85365853697,2.073170731707317,-68.0,3.0,3.0,11071237.0,14.803418803418804,-28.0,13.414634146341465,0.853658536585366,-440.0,0.00910200910200907,0.00910200910200907,703.0,-1952.0,9.339712918660286,0.36363636363636365,672.0,-76.0,3.215311004784689,12.066416900811797
3855,2016.0,4.8478260869565215,2.5760869565217392,1807.0,10.847826086956522,1255.0,18813.4765625,702.0,115500.00000000041,1.8597560975609757,-61.0,3.0,3.0,11071397.0,14.808302808302809,-49.0,13.810975609756099,1.4939024390243905,-453.0,0.008658008658008629,0.008658008658008627,702.0,-1964.0,9.39712918660287,0.34449760765550236,692.0,-72.0,3.311004784688995,12.157835851408427
3856,2003.0,4.869565217391305,2.717391304347826,1805.0,10.869565217391305,1253.0,18818.359375,701.0,121743.24324324368,1.7378048780487807,-57.0,3.0,3.0,11071557.0,14.813186813186814,-44.0,13.26219512195122,1.3414634146341464,-435.0,0.008214008214008185,0.008214008214008185,701.0,-1964.0,9.39712918660287,0.4784688995215311,684.0,-100.0,3.2727272727272725,12.216559618914618
3857,2002.0,4.880434782608695,2.7282608695652173,1804.0,10.880434782608695,1252.0,18823.2421875,701.0,121743.24324324368,1.402439024390244,-46.0,3.0,3.0,11071717.0,14.818070818070819,-79.0,13.475609756097562,2.408536585365854,-442.0,0.008214008214008185,0.008214008214008185,701.0,-1956.0,9.358851674641148,0.4784688995215311,712.0,-100.0,3.4066985645933014,12.232984594868851
3858,2001.0,4.989130434782608,2.7391304347826084,1794.0,10.728260869565217,1266.0,18828.125,702.0,115500.00000000041,2.347560975609756,-77.0,3.0,3.0,11071877.0,14.822954822954824,-161.0,13.29268292682927,4.908536585365854,-436.0,0.008658008658008629,0.008658008658008627,702.0,-1920.0,9.186602870813397,0.4593301435406698,744.0,-96.0,3.5598086124401913,12.14453948568947
3859,1996.0,5.065217391304348,2.793478260869565,1787.0,10.717391304347826,1267.0,18833.0078125,703.0,109865.85365853697,2.7439024390243905,-90.0,3.0,3.0,11072037.0,14.827838827838828,-273.0,13.140243902439025,8.323170731707318,-431.0,0.00910200910200907,0.00910200910200907,703.0,-1928.0,9.224880382775119,0.5358851674641149,740.0,-112.0,3.54066985645933,12.178769411793347
3860,1987.0,5.130434782608695,2.891304347826087,1781.0,10.804347826086957,1259.0,18837.890625,703.0,109865.85365853697,4.207317073170732,-138.0,3.0,3.0,11072197.0,14.832722832722833,-386.0,13.353658536585368,11.76829268292683,-438.0,0.00910200910200907,0.00910200910200907,703.0,-1976.0,9.454545454545455,0.6124401913875598,724.0,-128.0,3.464114832535885,12.305077563243115
3861,1974.0,4.793478260869565,3.032608695652174,1812.0,10.967391304347826,1244.0,18842.7734375,700.0,128700.00000000045,4.451219512195123,-146.0,3.0,3.0,11072357.0,14.837606837606838,-459.0,13.628048780487806,13.993902439024392,-447.0,0.007770007770007743,0.007770007770007743,700.0,-1992.0,9.531100478468899,0.7464114832535885,668.0,-156.0,3.1961722488038276,12.347381153955629
3862,1984.0,4.510869565217392,2.9239130434782608,1838.0,11.01086956521739,1240.0,18847.65625,704.0,104755.81395348875,3.689024390243903,-121.0,3.0,3.0,11072517.0,14.842490842490843,-474.0,12.713414634146343,14.451219512195124,-417.0,0.009546009546009511,0.009546009546009513,704.0,-1968.0,9.416267942583731,0.708133971291866,596.0,-148.0,2.851674641148325,12.253018415984588
3863,1981.0,4.282608695652174,2.9565217391304346,1859.0,10.945652173913043,1246.0,18852.5390625,703.0,109865.85365853697,3.2926829268292686,-108.0,3.0,3.0,11072677.0,14.847374847374848,-448.0,11.737804878048781,13.658536585365855,-385.0,0.00910200910200907,0.00910200910200907,703.0,-1984.0,9.492822966507177,0.8038277511961722,564.0,-168.0,2.6985645933014353,12.119779682251398
3864,1986.0,4.315217391304348,2.902173913043478,1856.0,10.967391304347826,1244.0,18857.421875,704.0,104755.81395348875,3.7195121951219514,-122.0,3.0,3.0,11072837.0,14.852258852258853,-424.0,11.52439024390244,12.926829268292684,-378.0,0.009546009546009511,0.009546009546009513,704.0,-1984.0,9.492822966507177,0.631578947368421,576.0,-132.0,2.755980861244019,12.137849339090097
3865,1997.0,4.358695652173913,2.782608695652174,1852.0,10.956521739130434,1245.0,18862.3046875,703.0,109865.85365853697,3.932926829268293,-129.0,3.0,3.0,11072997.0,14.857142857142858,-423.0,12.01219512195122,12.896341463414636,-394.0,0.00910200910200907,0.00910200910200907,703.0,-1992.0,9.531100478468899,0.4401913875598086,584.0,-92.0,2.7942583732057416,12.115548174203123
3866,2003.0,4.304347826086956,2.717391304347826,1857.0,10.967391304347826,1244.0,18867.1875,702.0,115500.00000000041,3.2012195121951224,-105.0,3.0,3.0,11073157.0,14.862026862026863,-405.0,12.378048780487806,12.347560975609758,-406.0,0.008658008658008629,0.008658008658008627,702.0,-1976.0,9.454545454545455,0.42105263157894735,572.0,-88.0,2.736842105263158,12.09112475047582
3867,2003.0,4.282608695652174,2.717391304347826,1859.0,10.91304347826087,1249.0,18872.0703125,702.0,115500.00000000041,2.2865853658536586,-75.0,3.0,3.0,11073317.0,14.866910866910867,-371.0,12.987804878048781,11.310975609756099,-426.0,0.008658008658008629,0.008658008658008627,702.0,-1968.0,9.416267942583731,0.4784688995215311,556.0,-100.0,2.660287081339713,12.034096172934339
3868,1989.0,4.119565217391305,2.869565217391304,1874.0,10.91304347826087,1249.0,18876.953125,702.0,115500.00000000041,1.2195121951219514,-40.0,3.0,3.0,11073477.0,14.871794871794872,-306.0,12.408536585365855,9.329268292682928,-407.0,0.008658008658008629,0.008658008658008627,702.0,-1984.0,9.492822966507177,0.6889952153110047,520.0,-144.0,2.488038277511962,12.012482677432436
3869,1985.0,3.9565217391304346,2.9130434782608696,1889.0,10.945652173913043,1246.0,18881.8359375,702.0,115500.00000000041,-0.1829268292682927,6.0,3.0,3.0,11073637.0,14.876678876678877,-204.0,11.981707317073171,6.219512195121951,-393.0,0.008658008658008629,0.008658008658008627,702.0,-1992.0,9.531100478468899,0.784688995215311,472.0,-164.0,2.2583732057416266,11.997799301986062
3870,1987.0,4.0,2.891304347826087,1885.0,10.83695652173913,1256.0,18886.71875,702.0,115500.00000000041,-0.853658536585366,28.0,3.0,3.0,11073797.0,14.881562881562882,-45.0,11.189024390243903,1.3719512195121952,-367.0,0.008658008658008629,0.008658008658008627,702.0,-1956.0,9.358851674641148,0.6507177033492823,500.0,-136.0,2.3923444976076556,11.907949759963817
3871,2002.0,4.413043478260869,2.7282608695652173,1847.0,10.58695652173913,1279.0,18891.6015625,702.0,115500.00000000041,-1.3109756097560976,43.0,3.0,3.0,11073957.0,14.886446886446887,32.0,10.609756097560977,-0.9756097560975611,-348.0,0.008658008658008629,0.008658008658008627,702.0,-1884.0,9.014354066985646,0.4784688995215311,608.0,-100.0,2.909090909090909,11.78991130189775
3872,2007.0,4.978260869565217,2.6739130434782608,1795.0,10.402173913043478,1296.0,18896.484375,698.0,145306.45161290374,-0.3658536585365854,12.0,3.0,3.0,11074117.0,14.891330891330892,-17.0,11.097560975609758,0.5182926829268293,-364.0,0.006882006882006858,0.006882006882006858,698.0,-1856.0,8.880382775119617,0.3827751196172249,748.0,-80.0,3.5789473684210527,11.837994524695882
3873,2005.0,5.315217391304348,2.6956521739130435,1764.0,10.5,1287.0,18901.3671875,697.0,155327.5862068971,-1.1890243902439026,39.0,3.0,3.0,11074277.0,14.896214896214897,-100.0,11.036585365853659,3.0487804878048785,-362.0,0.006438006438006415,0.0064380064380064154,697.0,-1900.0,9.09090909090909,0.5550239234449761,836.0,-116.0,4.0,12.073445099040553
3874,1980.0,5.445652173913043,2.967391304347826,1752.0,10.619565217391305,1276.0,18906.25,701.0,121743.24324324368,-2.6524390243902443,87.0,3.0,3.0,11074437.0,14.901098901098901,-237.0,11.250000000000002,7.225609756097562,-369.0,0.008214008214008185,0.008214008214008185,701.0,-1876.0,8.976076555023923,0.8421052631578947,824.0,-176.0,3.942583732057416,12.297792653919247
3875,1966.0,5.239130434782608,3.119565217391304,1771.0,10.380434782608695,1298.0,18911.1328125,700.0,128700.00000000045,-4.298780487804878,141.0,3.0,3.0,11074597.0,14.905982905982906,-403.0,11.371951219512196,12.286585365853659,-373.0,0.007770007770007743,0.007770007770007743,700.0,-1860.0,8.899521531100477,1.014354066985646,752.0,-212.0,3.5980861244019136,12.03883720025383
3876,1929.0,4.684782608695652,3.5217391304347827,1822.0,10.521739130434783,1285.0,18916.015625,702.0,115500.00000000041,-9.573170731707318,314.0,3.0,3.0,11074757.0,14.910866910866911,-462.0,11.341463414634147,14.085365853658537,-372.0,0.008658008658008629,0.008658008658008627,702.0,-1880.0,8.995215311004785,1.416267942583732,620.0,-296.0,2.9665071770334928,12.043954040201884
3877,1951.0,4.684782608695652,3.282608695652174,1822.0,10.217391304347826,1313.0,18920.8984375,703.0,109865.85365853697,-7.164634146341464,235.0,3.0,3.0,11074917.0,14.915750915750916,-338.0,6.52439024390244,10.30487804878049,-214.0,0.00910200910200907,0.00910200910200907,703.0,-1720.0,8.229665071770334,0.9952153110047847,632.0,-208.0,3.0239234449760763,11.709730697401675
3878,1952.0,4.576086956521739,3.2717391304347827,1832.0,10.054347826086957,1328.0,18925.78125,702.0,115500.00000000041,-4.817073170731708,158.0,3.0,3.0,11075077.0,14.920634920634921,-422.0,5.914634146341464,12.865853658536587,-194.0,0.008658008658008629,0.008658008658008627,702.0,-1868.0,8.937799043062201,1.3205741626794258,564.0,-276.0,2.6985645933014353,11.521057198851418
3879,1927.0,3.9130434782608696,3.543478260869565,1893.0,10.41304347826087,1295.0,18930.6640625,701.0,121743.24324324368,-4.420731707317073,145.0,3.0,3.0,11075237.0,14.925518925518926,-296.0,1.7378048780487807,9.02439024390244,-57.0,0.008214008214008185,0.008214008214008185,701.0,-1900.0,9.09090909090909,1.5502392344497606,452.0,-324.0,2.1626794258373203,11.674742906298466
3880,1904.0,3.217391304347826,3.793478260869565,1957.0,10.467391304347826,1290.0,18935.546875,702.0,115500.00000000041,-4.695121951219512,154.0,3.0,3.0,11075397.0,14.93040293040293,-230.0,-2.073170731707317,7.01219512195122,68.0,0.008658008658008629,0.008658008658008627,702.0,-1872.0,8.956937799043061,1.7799043062200957,296.0,-372.0,1.416267942583732,11.589148581294463
3881,1898.0,2.934782608695652,3.858695652173913,1983.0,10.58695652173913,1279.0,18940.4296875,702.0,115500.00000000041,-3.079268292682927,101.0,3.0,3.0,11075557.0,14.935286935286936,16.0,-5.640243902439025,-0.48780487804878053,185.0,0.008658008658008629,0.008658008658008627,702.0,-1916.0,9.167464114832535,1.7990430622009568,216.0,-376.0,1.0334928229665072,11.644145717466913
3882,1911.0,3.2065217391304346,3.717391304347826,1958.0,10.521739130434783,1285.0,18945.3125,702.0,115500.00000000041,-1.0365853658536586,34.0,3.0,3.0,11075717.0,14.94017094017094,250.0,-7.682926829268293,-7.621951219512196,252.0,0.008658008658008629,0.008658008658008627,702.0,-1888.0,9.033492822966506,1.588516746411483,340.0,-332.0,1.6267942583732056,11.610675006306886
3883,1925.0,3.652173913043478,3.5652173913043477,1917.0,10.293478260869565,1306.0,18950.1953125,702.0,115500.00000000041,-0.30487804878048785,10.0,3.0,3.0,11075877.0,14.945054945054945,403.0,-7.987804878048781,-12.286585365853659,262.0,0.008658008658008629,0.008658008658008627,702.0,-1824.0,8.727272727272727,1.3588516746411483,436.0,-284.0,2.0861244019138754,11.48933610115783
3884,1947.0,4.021739130434782,3.3260869565217392,1883.0,9.92391304347826,1340.0,18955.078125,701.0,121743.24324324368,-0.5182926829268293,17.0,3.0,3.0,11076037.0,14.94993894993895,450.0,-6.402439024390245,-13.719512195121952,210.0,0.008214008214008185,0.008214008214008185,701.0,-1724.0,8.248803827751196,1.0909090909090908,540.0,-228.0,2.5837320574162677,11.21255056488631
3885,1960.0,4.434782608695652,3.184782608695652,1845.0,9.76086956521739,1355.0,18959.9609375,703.0,109865.85365853697,0.24390243902439027,-8.0,3.0,3.0,11076197.0,14.954822954822955,442.0,-5.579268292682928,-13.475609756097562,183.0,0.00910200910200907,0.00910200910200907,703.0,-1720.0,8.229665071770334,0.9186602870813396,636.0,-192.0,3.0430622009569377,11.184127669166998
