,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
3292,4.521739130434782,2428.0,1837.0,-1.9021739130434783,1562.0,7.510869565217391,24648.4375,95840.42553191462,706.0,5391.0,-164.359756097561,3.0,3.0,1444643.0,0.05860805860805861,1562.0,12.77439024390244,-419.0,-47.6219512195122,0.010434010434010463,706.0,0.010434010434010463,5.952153110047846,-1244.0,608.0,-4.842105263157895,2.909090909090909,1012.0,8.970928156265499
3293,4.717391304347826,2416.0,1819.0,-1.7717391304347825,1557.0,7.565217391304348,24653.3203125,100099.99999999968,705.0,5414.0,-165.0609756097561,3.0,3.0,1444803.0,0.06349206349206349,1711.0,13.29268292682927,-436.0,-52.16463414634147,0.009990009990010023,705.0,0.009990009990010021,5.9330143540669855,-1240.0,672.0,-4.842105263157895,3.215311004784689,1012.0,9.089848977972299
3294,5.0,2423.0,1793.0,-1.8478260869565217,1548.0,7.663043478260869,24658.203125,95840.42553191462,706.0,5430.0,-165.5487804878049,3.0,3.0,1444963.0,0.06837606837606838,1824.0,12.713414634146343,-417.0,-55.60975609756098,0.010434010434010463,706.0,0.010434010434010463,5.990430622009569,-1252.0,728.0,-4.746411483253588,3.4832535885167464,992.0,9.334703883753008
3295,5.326086956521739,2410.0,1763.0,-1.7065217391304348,1555.0,7.58695652173913,24663.0859375,100099.99999999968,705.0,5450.0,-166.15853658536588,3.0,3.0,1445123.0,0.07326007326007326,1890.0,12.77439024390244,-419.0,-57.6219512195122,0.009990009990010023,705.0,0.009990009990010021,6.00956937799043,-1256.0,800.0,-4.631578947368421,3.827751196172249,968.0,9.425567780102995
3296,5.543478260869565,2409.0,1743.0,-1.6956521739130435,1550.0,7.641304347826087,24667.96875,121743.24324324368,701.0,5480.0,-167.07317073170734,3.0,3.0,1445283.0,0.07814407814407814,1892.0,12.591463414634147,-413.0,-57.6829268292683,0.008214008214008185,701.0,0.008214008214008185,6.00956937799043,-1256.0,876.0,-4.516746411483253,4.1913875598086126,944.0,9.591398211925899
3297,5.880434782608695,2402.0,1712.0,-1.6195652173913042,1564.0,7.489130434782608,24672.8515625,95840.42553191462,706.0,5514.0,-168.109756097561,3.0,3.0,1445443.0,0.08302808302808302,1835.0,12.865853658536587,-422.0,-55.94512195121952,0.010434010434010463,706.0,0.010434010434010463,5.7990430622009566,-1212.0,964.0,-4.516746411483253,4.6124401913875595,944.0,9.658653083897622
3298,6.141304347826087,2397.0,1688.0,-1.5652173913043477,1570.0,7.423913043478261,24677.734375,95840.42553191462,706.0,5561.0,-169.5426829268293,3.0,3.0,1445603.0,0.0879120879120879,1711.0,13.597560975609758,-446.0,-52.16463414634147,0.010434010434010463,706.0,0.010434010434010463,5.741626794258373,-1200.0,996.0,-4.555023923444976,4.765550239234449,952.0,9.761147957683862
3299,6.33695652173913,2396.0,1670.0,-1.5543478260869565,1574.0,7.380434782608695,24682.6171875,100099.99999999968,705.0,5597.0,-170.64024390243904,3.0,3.0,1445763.0,0.0927960927960928,1562.0,14.329268292682928,-470.0,-47.6219512195122,0.009990009990010023,705.0,0.009990009990010021,5.70334928229665,-1192.0,1044.0,-4.497607655502392,4.9952153110047846,940.0,9.851082818818123
3300,6.445652173913043,2389.0,1660.0,-1.4782608695652173,1579.0,7.326086956521739,24687.5,100099.99999999968,705.0,5629.0,-171.6158536585366,3.0,3.0,1445923.0,0.09768009768009768,1410.0,15.152439024390246,-497.0,-42.987804878048784,0.009990009990010023,705.0,0.009990009990010021,5.684210526315789,-1188.0,1052.0,-4.535885167464115,5.033492822966507,948.0,9.869307839969103
3301,6.510869565217391,2395.0,1654.0,-1.5434782608695652,1575.0,7.369565217391304,24692.3828125,100099.99999999968,705.0,5655.0,-172.40853658536588,3.0,3.0,1446083.0,0.10256410256410256,1261.0,15.884146341463417,-521.0,-38.44512195121951,0.009990009990010023,705.0,0.009990009990010021,5.70334928229665,-1192.0,1056.0,-4.4784688995215305,5.052631578947368,936.0,9.954106646527089
