,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
2856,1.0,1229.0,2161.0,11.130434782608695,1844.0,4.445652173913043,13935.546875,705.0,100099.99999999968,-7.77439024390244,255.0,3.0,3.0,7560645.0,11.931623931623932,-1109.0,20.396341463414636,33.8109756097561,-669.0,705.0,0.009990009990010023,0.009990009990010021,-584.0,2.7942583732057416,9.990430622009569,-200.0,-0.9569377990430622,-2088.0,12.027069539223726
2857,1.076086956521739,1226.0,2154.0,11.16304347826087,1833.0,4.565217391304348,13940.4296875,705.0,100099.99999999968,-8.719512195121952,286.0,3.0,3.0,7560805.0,11.936507936507937,-874.0,19.908536585365855,26.646341463414636,-653.0,705.0,0.009990009990010023,0.009990009990010021,-608.0,2.909090909090909,10.086124401913874,-208.0,-0.9952153110047847,-2108.0,12.108373658976932
2858,0.9891304347826086,1218.0,2162.0,11.25,1823.0,4.673913043478261,13945.3125,703.0,109865.85365853697,-10.24390243902439,336.0,3.0,3.0,7560965.0,11.941391941391942,-662.0,18.689024390243905,20.182926829268293,-613.0,703.0,0.00910200910200907,0.00910200910200907,-620.0,2.9665071770334928,10.105263157894736,-180.0,-0.8612440191387559,-2112.0,12.22237056200676
2859,1.0869565217391304,1216.0,2153.0,11.271739130434783,1817.0,4.739130434782608,13950.1953125,705.0,100099.99999999968,-12.652439024390246,415.0,3.0,3.0,7561125.0,11.946275946275946,-447.0,17.77439024390244,13.628048780487806,-583.0,705.0,0.009990009990010023,0.009990009990010021,-644.0,3.0813397129186604,10.086124401913874,-156.0,-0.7464114832535885,-2108.0,12.275705062545642
2860,1.1195652173913042,1213.0,2150.0,11.304347826086957,1810.0,4.815217391304348,13955.078125,705.0,100099.99999999968,-13.658536585365855,448.0,3.0,3.0,7561285.0,11.951159951159951,-237.0,17.652439024390244,7.225609756097562,-579.0,705.0,0.009990009990010023,0.009990009990010021,-660.0,3.1578947368421053,10.124401913875598,-148.0,-0.708133971291866,-2116.0,12.33807215794547
2861,1.1304347826086956,1208.0,2149.0,11.358695652173912,1808.0,4.83695652173913,13959.9609375,705.0,100099.99999999968,-14.359756097560977,471.0,3.0,3.0,7561445.0,11.956043956043956,-22.0,17.073170731707318,0.6707317073170732,-560.0,705.0,0.009990009990010023,0.009990009990010021,-672.0,3.215311004784689,10.200956937799043,-148.0,-0.708133971291866,-2132.0,12.397338347792271
2862,1.184782608695652,1211.0,2144.0,11.326086956521738,1801.0,4.913043478260869,13964.84375,706.0,95840.42553191462,-15.670731707317074,514.0,3.0,3.0,7561605.0,11.960927960927961,189.0,16.34146341463415,-5.76219512195122,-536.0,706.0,0.010434010434010463,0.010434010434010463,-664.0,3.177033492822966,10.181818181818182,-132.0,-0.631578947368421,-2128.0,12.402497804710194
2863,1.184782608695652,1208.0,2144.0,11.358695652173912,1804.0,4.880434782608695,13969.7265625,706.0,95840.42553191462,-16.432926829268293,539.0,3.0,3.0,7561765.0,11.965811965811966,415.0,16.25,-12.652439024390246,-533.0,706.0,0.010434010434010463,0.010434010434010463,-660.0,3.1578947368421053,10.143540669856458,-136.0,-0.6507177033492823,-2120.0,12.419433176110696
2864,1.3043478260869565,1209.0,2133.0,11.347826086956522,1796.0,4.967391304347826,13974.609375,707.0,91928.57142857119,-16.646341463414636,546.0,3.0,3.0,7561925.0,11.97069597069597,630.0,15.914634146341465,-19.207317073170735,-522.0,707.0,0.010878010878010906,0.010878010878010906,-680.0,3.253588516746411,10.105263157894736,-116.0,-0.5550239234449761,-2112.0,12.455900470128169
2865,1.4021739130434783,1210.0,2124.0,11.33695652173913,1798.0,4.945652173913043,13979.4921875,707.0,91928.57142857119,-16.85975609756098,553.0,3.0,3.0,7562085.0,11.975579975579976,854.0,15.335365853658537,-26.03658536585366,-503.0,707.0,0.010878010878010906,0.010878010878010906,-680.0,3.253588516746411,10.200956937799043,-104.0,-0.49760765550239233,-2132.0,12.447977758798972
